ID TIME FPS
3 0.096 0.1
3 0.196 0.1
3 0.304 0.11
3 0.406 0.1
3 0.511 0.11
3 0.615 0.1
3 0.723 0.11
3 0.824 0.1
3 0.924 0.1
3 1.03 0.11
3 1.124 0.09
3 1.224 0.1
3 1.324 0.1
3 1.428 0.1
3 1.524 0.1
3 1.624 0.1
3 1.728 0.1
3 1.824 0.1
3 1.924 0.1
3 2.027 0.1
3 2.124 0.1
3 2.229 0.1
3 2.327 0.1
3 2.424 0.1
3 2.524 0.1
3 2.628 0.1
3 2.723 0.1
3 2.827 0.1
3 2.924 0.1
3 3.023 0.1
3 3.128 0.1
3 3.224 0.1
3 3.324 0.1
3 3.428 0.1
3 3.524 0.1
3 3.624 0.1
3 3.728 0.1
3 3.825 0.1
3 3.929 0.1
3 4.024 0.1
3 4.128 0.1
3 4.224 0.1
3 4.324 0.1
3 4.423 0.1
3 4.528 0.1
3 4.626 0.1
3 4.724 0.1
3 4.824 0.1
3 4.929 0.1
3 5.024 0.1
3 5.125 0.1
3 5.228 0.1
3 5.325 0.1
3 5.428 0.1
3 5.524 0.1
3 5.625 0.1
3 5.725 0.1
3 5.823 0.1
3 5.924 0.1
3 6.027 0.1
3 6.124 0.1
3 6.224 0.1
3 6.324 0.1
3 6.424 0.1
3 6.528 0.1
3 6.624 0.1
3 6.728 0.1
3 6.824 0.1
3 6.924 0.1
3 7.028 0.1
3 7.124 0.1
3 7.228 0.1
3 7.324 0.1
3 7.425 0.1
3 7.528 0.1
3 7.624 0.1
3 7.724 0.1
3 7.827 0.1
3 7.927 0.1
3 8.024 0.1
3 8.123 0.1
3 8.228 0.1
3 8.324 0.1
3 8.425 0.1
3 8.528 0.1
3 8.624 0.1
3 8.728 0.1
3 8.824 0.1
3 8.928 0.1
3 9.024 0.1
3 9.125 0.1
3 9.228 0.1
3 9.324 0.1
3 9.424 0.1
3 9.528 0.1
3 9.625 0.1
3 9.728 0.1
3 9.824 0.1
3 9.924 0.1
3 10.03 0.11
3 10.124 0.09
3 10.225 0.1
3 10.325 0.1
3 10.423 0.1
3 10.527 0.1
3 10.627 0.1
3 10.723 0.1
3 10.824 0.1
3 10.927 0.1
3 11.024 0.1
3 11.124 0.1
3 11.228 0.1
3 11.326 0.1
3 11.424 0.1
