ID TIME BLOCK BALANCE #RESOURCES
3 7.101 1 21.00 0
3 8.618 2 21.00 0
3 60.862 3 21.00 0
3 61.388 3 21.00 0
3 61.901 4 21.00 0
3 64.929 5 21.00 1
3 71.462 8 21.00 0
3 71.986 9 21.00 0
3 74.004 10 21.00 0
3 76.526 11 21.00 0
3 79.046 12 21.00 0
3 81.069 13 21.00 0
3 83.09 14 21.00 0
3 84.118 15 21.00 0
3 85.635 16 21.00 0
3 87.653 17 21.00 0
3 90.674 18 21.00 0
3 92.691 19 21.00 0
3 111.784 22 21.00 0
3 114.816 23 21.00 0
3 116.335 24 21.00 0
3 142.438 25 21.00 0
3 143.956 26 21.00 0
3 146.477 27 21.00 0
3 148.496 28 21.00 0
3 150.014 29 21.00 0
3 152.535 30 21.00 0
3 154.05 31 21.00 0
3 155.578 32 21.00 0
3 157.6 33 21.00 0
3 159.624 34 21.00 0
3 163.146 35 21.00 0
3 164.164 36 21.00 0
3 180.737 41 21.00 0
3 190.816 45 21.00 0
3 192.36 46 21.00 0
3 195.891 47 21.00 0
3 198.418 48 21.00 0
3 202.446 49 21.00 0
3 204.968 50 21.00 0
3 205.987 51 21.00 0
3 209.008 52 21.00 0
3 220.061 53 21.00 0
3 223.086 54 21.00 0
3 225.625 55 21.00 1
3 227.652 56 21.00 1
3 228.173 57 15.00 0
3 260.81 66 15.00 0
3 309.051 81 15.00 1
3 310.135 82 15.00 2
3 312.666 83 15.00 2
3 354.338 87 15.00 4
3 354.875 88 15.00 4
3 364.939 91 15.00 4
3 367.977 92 15.00 4
3 421.711 101 15.00 5
3 422.778 102 15.00 5
3 425.314 103 15.00 5
3 426.849 104 15.00 5
3 428.882 105 15.00 5
3 430.912 106 15.00 5
3 433.44 107 15.00 5
3 434.963 108 15.00 5
3 437.492 109 15.00 5
3 440.031 110 15.00 5
3 440.556 111 15.00 5
3 443.093 112 15.00 5
3 445.624 113 15.00 5
3 448.149 114 15.00 5
3 473.778 115 15.00 5
3 477.318 116 15.00 5
3 478.341 117 15.00 5
3 480.363 118 15.00 5
3 481.888 119 15.00 5
3 484.923 120 15.00 5
3 530.11 121 15.00 5
3 531.148 122 15.00 5
3 532.685 123 15.00 5
3 533.71 124 15.00 5
3 536.747 125 15.00 5
3 537.774 126 15.00 5
3 540.301 127 15.00 5
3 541.824 128 15.00 5
3 544.409 129 15.00 5
3 545.988 130 15.00 5
3 548.022 131 15.00 5
3 550.045 132 15.00 5
3 551.568 133 15.00 5
3 554.093 134 15.00 5
3 602.327 142 15.00 5
3 603.9 143 15.00 5
3 605.949 144 15.00 5
3 608.481 145 15.00 5
3 611.509 146 15.00 5
3 613.036 147 15.00 5
3 613.552 148 15.00 5
3 637.188 151 15.00 5
3 638.224 152 15.00 5
3 640.254 153 15.00 5
3 642.78 154 15.00 5
3 643.799 155 15.00 5
3 644.342 155 15.00 5
3 646.374 156 15.00 5
3 648.422 157 15.00 5
3 699.136 160 15.00 5
3 699.669 161 15.00 5
3 701.699 162 15.00 5
3 741.923 163 15.00 5
3 743.451 164 15.00 5
3 745.483 165 15.00 5
3 746.019 165 15.00 5
3 747.55 166 15.00 5
3 748.58 167 15.00 5
3 751.678 168 15.00 5
3 752.71 169 15.00 5
3 756.258 170 15.00 5
3 756.793 171 15.00 5
3 759.337 172 15.00 5
3 792.033 173 15.00 5
3 794.568 174 15.00 5
3 796.131 175 15.00 5
3 798.176 176 15.00 5
3 800.198 177 15.00 5
3 802.245 178 15.00 5
3 803.77 179 15.00 5
3 806.314 180 15.00 5
3 842.477 182 15.00 5
3 844.007 183 15.00 5
3 845.577 184 15.00 6
3 848.122 185 15.00 6
3 848.65 186 15.00 6
3 851.195 187 15.00 6
3 852.733 188 15.00 6
3 855.766 189 15.00 6
3 899.454 208 15.00 6
3 901.042 209 15.00 6
3 902.561 210 15.00 7
3 904.589 211 15.00 7
3 907.647 212 15.00 7
3 923.22 220 15.00 7
3 926.265 221 15.00 7
3 927.789 222 15.00 7
3 928.813 223 15.00 7
3 960.442 227 15.00 7
3 960.969 228 15.00 7
3 970.538 231 15.00 7
3 1019.223 255 15.00 8
3 1019.791 256 15.00 8
3 1022.321 257 15.00 8
3 1024.365 258 15.00 8
3 1026.413 259 15.00 8
3 1028.945 260 15.00 8
3 1043.046 261 15.00 8
3 1053.599 262 15.00 8
3 1055.121 263 15.00 8
3 1057.652 264 15.00 8
3 1058.689 265 15.00 8
3 1060.712 266 15.00 8
3 1063.743 267 15.00 8
3 1065.769 268 15.00 8
3 1066.803 269 15.00 8
3 1069.836 270 15.00 8
3 1071.893 270 15.00 8
3 1072.413 271 15.00 8
3 1074.441 272 15.00 8
3 1075.966 273 15.00 8
3 1078.014 274 15.00 8
3 1081.042 275 15.00 9
3 1084.074 276 15.00 9
3 1085.603 277 15.00 9
3 1087.132 278 15.00 9
3 1090.165 279 15.00 9
3 1091.185 280 15.00 9
