ID TIME pos
9 0.097 [0, 0] [0.5146479101499363, -0.546950197752196]
9 5.106 [0, 0] [0.5146479101499363, -0.546950197752196]
9 10.115 [0, 0] [0.5146479101499363, -0.546950197752196]
9 15.117 [0, 0] [0.5146479101499363, -0.546950197752196]
9 20.126 [0, 0] [0.5146479101499363, -0.546950197752196]
9 25.134 [0, 0] [0.5146479101499363, -0.546950197752196]
9 30.139 [0, 0] [0.5146479101499363, -0.546950197752196]
9 35.145 [0, 0] [0.5146479101499363, -0.546950197752196]
9 40.153 [0, 0] [0.5146479101499363, -0.546950197752196]
9 45.156 [0, 0] [0.5146479101499363, -0.546950197752196]
9 50.161 [0, 0] [0.5146479101499363, -0.546950197752196]
9 55.168 [0, 0] [0.5146479101499363, -0.546950197752196]
9 60.174 [0, 0] [0.5146479101499363, -0.546950197752196]
9 65.182 [0, 0] [0.5146479101499363, -0.546950197752196]
9 70.19 [0, 0] [0.5146479101499363, -0.546950197752196]
9 75.2 [0, 0] [0.5146479101499363, -0.546950197752196]
9 80.201 [0.49566, -0.77826] [0.5146479101499363, -0.546950197752196]
9 85.209 [0.49566, -0.77826] [0.5146479101499363, -0.546950197752196]
9 90.219 [0.5056799999999999, -0.66206] [0.5146479101499363, -0.546950197752196]
9 95.221 [0.5057, -0.6619050000000001] [0.5146479101499363, -0.546950197752196]
9 100.229 [0.5057, -0.6619050000000001] [0.5146479101499363, -0.546950197752196]
9 105.237 [0.5039266666666666, -0.6375200000000001] [0.5146479101499363, -0.546950197752196]
9 110.244 [0.5039266666666666, -0.6375200000000001] [0.5146479101499363, -0.546950197752196]
9 115.245 [0.5039266666666666, -0.6375200000000001] [0.5146479101499363, -0.546950197752196]
9 120.254 [0.5181479999999999, -0.5725560000000001] [0.5146479101499363, -0.546950197752196]
9 125.26 [0.514324, -0.5799360000000001] [0.5146479101499363, -0.546950197752196]
9 130.269 [0.5142279999999999, -0.580264] [0.5146479101499363, -0.546950197752196]
9 135.274 [0.514242, -0.58022] [0.5146479101499363, -0.546950197752196]
9 140.283 [0.514242, -0.58022] [0.5146479101499363, -0.546950197752196]
9 145.291 [0.514242, -0.58022] [0.5146479101499363, -0.546950197752196]
9 150.296 [0.5152766666666666, -0.57342] [0.5146479101499363, -0.546950197752196]
9 155.304 [0.5113516666666666, -0.5774400000000001] [0.5146479101499363, -0.546950197752196]
9 160.307 [0.5112216666666667, -0.578775] [0.5146479101499363, -0.546950197752196]
9 165.315 [0.5111866666666667, -0.5788616666666667] [0.5146479101499363, -0.546950197752196]
9 170.324 [0.5113000000000001, -0.57994] [0.5146479101499363, -0.546950197752196]
9 175.329 [0.5114583333333333, -0.580515] [0.5146479101499363, -0.546950197752196]
9 180.337 [0.511145, -0.57595] [0.5146479101499363, -0.546950197752196]
9 185.438 [0.5108133333333333, -0.5753833333333334] [0.5146479101499363, -0.546950197752196]
9 190.45 [0.5107066666666668, -0.5755033333333334] [0.5146479101499363, -0.546950197752196]
9 195.452 [0.510770909090909, -0.5793145454545455] [0.5146479101499363, -0.546950197752196]
9 200.456 [0.5092163636363637, -0.5826381818181819] [0.5146479101499363, -0.546950197752196]
9 205.464 [0.5090966666666668, -0.5831558333333332] [0.5146479101499363, -0.546950197752196]
9 210.469 [0.5083853846153846, -0.5823761538461537] [0.5146479101499363, -0.546950197752196]
9 215.479 [0.5082123076923077, -0.5825546153846154] [0.5146479101499363, -0.546950197752196]
9 220.484 [0.5080284615384616, -0.5825384615384616] [0.5146479101499363, -0.546950197752196]
9 225.489 [0.5079561538461539, -0.5825546153846155] [0.5146479101499363, -0.546950197752196]
9 230.494 [0.5079523076923077, -0.5825561538461539] [0.5146479101499363, -0.546950197752196]
9 235.506 [0.5079546153846153, -0.5827723076923077] [0.5146479101499363, -0.546950197752196]
9 240.509 [0.5248440392346907, -0.5788208193267946] [0.5146479101499363, -0.546950197752196]
9 245.519 [0.5244464366190448, -0.5749220980383416] [0.5146479101499363, -0.546950197752196]
