ID TIME %RAM %CPU
1 474.079 41.7 8.6
1 479.086 41.7 8.1
1 484.103 41.7 11.0
1 491.059 41.7 9.2
1 496.073 41.7 8.8
1 501.084 41.7 9.3
1 507.113 41.6 9.9
1 514.074 41.6 10.1
1 519.114 41.6 10.4
1 525.111 41.6 10.0
1 531.113 41.6 10.2
1 537.103 41.6 9.3
1 544.089 41.6 20.3
1 549.109 41.7 10.6
1 555.086 41.7 10.3
1 562.063 41.8 9.9
1 569.1 41.8 10.6
1 575.106 41.8 11.6
1 582.084 41.8 9.6
1 588.09 41.8 15.0
1 593.125 41.8 10.8
1 600.099 41.8 9.0
1 606.094 41.8 10.7
1 612.093 41.8 9.8
1 617.094 41.8 7.9
1 624.117 41.8 9.5
1 633.076 41.9 13.3
1 645.109 42.8 18.9
1 651.081 42.7 15.3
1 656.084 42.6 14.9
1 666.12 43.2 25.7
1 675.095 43.5 13.1
1 681.091 43.6 21.0
1 686.119 43.8 20.7
1 692.126 44.4 25.0
1 698.096 44.1 14.7
1 703.12 44.1 11.8
1 710.101 43.9 11.3
1 715.137 43.9 16.8
1 721.106 43.0 15.8
1 728.093 43.0 11.9
1 734.077 42.9 10.1
1 740.094 43.0 9.8
1 746.093 43.0 9.9
1 752.142 42.9 9.3
1 759.085 42.7 21.6
1 765.088 43.1 12.8
1 771.111 43.7 25.6
1 776.113 43.6 17.0
1 781.117 43.5 17.5
1 787.093 44.1 15.0
1 793.082 43.9 15.3
1 798.115 44.2 25.6
1 804.083 44.1 17.5
1 812.094 45.2 18.0
1 818.137 45.2 14.4
1 824.132 45.5 20.5
1 831.132 45.4 19.6
1 837.088 45.5 20.9
1 842.112 45.6 21.3
1 849.101 46.0 20.3
1 857.099 45.8 15.4
1 864.103 45.7 24.0
1 869.105 45.8 20.2
1 877.11 45.2 16.5
1 883.132 45.4 23.7
1 890.129 45.5 10.7
1 897.113 45.5 15.1
1 903.116 45.4 13.8
1 911.137 45.5 16.0
1 918.147 45.4 12.4
1 924.112 45.5 12.1
1 929.135 45.4 14.5
1 936.11 45.4 14.5
1 944.135 45.0 21.3
1 950.151 44.6 14.6
1 956.111 44.5 19.0
1 963.104 45.3 14.3
1 969.144 45.1 14.0
1 979.12 45.0 21.3
1 985.103 44.9 32.6
1 991.119 46.5 26.7
1 997.168 46.0 22.8
1 1004.108 45.5 17.1
1 1010.119 45.4 16.3
1 1016.123 45.3 10.0
1 1021.157 45.1 20.8
1 1029.108 45.1 11.9
1 1034.116 45.1 11.8
1 1041.127 44.7 12.4
1 1046.181 44.7 11.7
1 1053.146 44.6 10.7
1 1058.161 44.6 9.7
1 1066.12 44.6 9.2
1 1072.13 44.6 10.9
1 1079.142 44.7 10.8
1 1084.163 44.8 15.2
1 1089.171 44.8 15.7
1 1096.119 44.8 10.3
1 1106.116 44.7 10.9
1 1112.154 44.6 11.0
1 1117.173 44.6 11.0
1 1125.127 44.6 10.6
1 1132.154 44.5 13.5
1 1139.13 44.6 16.8
1 1145.163 45.2 15.4
1 1151.167 45.1 12.5
1 1157.12 45.0 17.1
1 1164.147 44.8 13.0
1 1171.133 44.9 11.2
1 1176.147 44.8 10.8
1 1181.148 44.9 10.9
1 1187.172 44.8 9.6
1 1193.17 44.8 10.7
1 1200.143 44.8 9.8
1 1207.174 44.8 11.9
1 1213.129 44.8 19.6
1 1220.138 44.9 10.7
1 1226.167 44.8 11.3
1 1232.186 44.9 16.4
1 1239.165 44.9 9.2
1 1247.128 44.9 17.3
1 1253.132 44.9 16.4
1 1259.176 44.9 12.7
1 1266.173 44.9 11.0
1 1273.131 44.9 13.1
1 1279.167 44.9 13.2
1 1287.144 45.0 16.0
1 1293.148 45.8 25.9
1 1299.179 45.7 19.6
1 1305.153 45.6 19.9
