ID TIME pos
2 0.101 [0, 0] [-0.3838908250909344, 0.3082442288673111]
2 5.108 [0, 0] [-0.3838908250909344, 0.3082442288673111]
2 10.114 [-0.38366999999999996, 0.2688799999999998] [-0.3838908250909344, 0.3082442288673111]
2 15.12 [-0.38366999999999996, 0.2688799999999998] [-0.3838908250909344, 0.3082442288673111]
2 20.126 [-0.38366999999999996, 0.2688799999999998] [-0.3838908250909344, 0.3082442288673111]
2 25.132 [-0.38366999999999996, 0.2688799999999998] [-0.3838908250909344, 0.3082442288673111]
2 30.14 [-0.38366999999999996, 0.2688799999999998] [-0.3838908250909344, 0.3082442288673111]
2 35.146 [-0.38548499999999997, 0.26931499999999997] [-0.3838908250909344, 0.3082442288673111]
2 40.154 [-0.38548499999999997, 0.26931499999999997] [-0.3838908250909344, 0.3082442288673111]
2 45.161 [-0.38548499999999997, 0.26931499999999997] [-0.3838908250909344, 0.3082442288673111]
2 50.164 [-0.3897, 0.2752933333333332] [-0.3838908250909344, 0.3082442288673111]
2 55.173 [-0.390885, 0.27009250000000007] [-0.3838908250909344, 0.3082442288673111]
2 60.179 [-0.40206216117102916, 0.27698292337967273] [-0.3838908250909344, 0.3082442288673111]
2 65.186 [-0.40659013430919094, 0.261879102816394] [-0.3838908250909344, 0.3082442288673111]
2 70.192 [-0.4066168009758577, 0.2617624361497273] [-0.3838908250909344, 0.3082442288673111]
2 75.199 [-0.4068284676425243, 0.26181743614972736] [-0.3838908250909344, 0.3082442288673111]
2 80.205 [-0.40492440083644937, 0.26260780241405196] [-0.3838908250909344, 0.3082442288673111]
2 85.212 [-0.40547868655073505, 0.2592892309854805] [-0.3838908250909344, 0.3082442288673111]
2 90.218 [-0.4043915436935922, 0.26271208812833763] [-0.3838908250909344, 0.3082442288673111]
2 95.225 [-0.40361010073189324, 0.2620968271122954] [-0.3838908250909344, 0.3082442288673111]
2 100.232 [-0.40718453398390503, 0.2583194018775959] [-0.3838908250909344, 0.3082442288673111]
2 105.238 [-0.40645608058551463, 0.2586354616898363] [-0.3838908250909344, 0.3082442288673111]
2 110.243 [-0.4069210805855146, 0.25826246168983624] [-0.3838908250909344, 0.3082442288673111]
2 115.249 [-0.4066464368959224, 0.25772769244530574] [-0.3838908250909344, 0.3082442288673111]
2 120.256 [-0.40875090048792884, 0.2593112180748636] [-0.3838908250909344, 0.3082442288673111]
2 125.262 [-0.4102367338212622, 0.2608262180748636] [-0.3838908250909344, 0.3082442288673111]
2 130.269 [-0.4102484004879288, 0.26084955140819693] [-0.3838908250909344, 0.3082442288673111]
2 135.275 [-0.4102408312196266, 0.2609665089921818] [-0.3838908250909344, 0.3082442288673111]
2 140.281 [-0.4133262158350111, 0.2631465089921818] [-0.3838908250909344, 0.3082442288673111]
2 145.288 [-0.4133400619888573, 0.26315343206910485] [-0.3838908250909344, 0.3082442288673111]
2 150.294 [-0.41334313891193425, 0.26315343206910485] [-0.3838908250909344, 0.3082442288673111]
2 155.3 [-0.41334313891193425, 0.26315343206910485] [-0.3838908250909344, 0.3082442288673111]
2 160.305 [-0.41334313891193425, 0.26315343206910485] [-0.3838908250909344, 0.3082442288673111]
2 165.313 [-0.41334313891193425, 0.26315343206910485] [-0.3838908250909344, 0.3082442288673111]
2 170.32 [-0.41334313891193425, 0.26315343206910485] [-0.3838908250909344, 0.3082442288673111]
2 175.327 [-0.41418775429654964, 0.2632949705306433] [-0.3838908250909344, 0.3082442288673111]
2 180.334 [-0.4141923696811651, 0.2632957397614125] [-0.3838908250909344, 0.3082442288673111]
2 185.341 [-0.4141923696811651, 0.2632957397614125] [-0.3838908250909344, 0.3082442288673111]
2 190.347 [-0.4146723696811651, 0.2630511243767972] [-0.3838908250909344, 0.3082442288673111]
2 195.354 [-0.4151777542965497, 0.26268650899218177] [-0.3838908250909344, 0.3082442288673111]
2 200.361 [-0.41535467737347276, 0.2627349705306433] [-0.3838908250909344, 0.3082442288673111]
2 205.368 [-0.4168847203903431, 0.2614383077932242] [-0.3838908250909344, 0.3082442288673111]
2 210.374 [-0.41688205372367637, 0.26144164112655754] [-0.3838908250909344, 0.3082442288673111]
2 215.382 [-0.41688205372367637, 0.26144164112655754] [-0.3838908250909344, 0.3082442288673111]
2 220.388 [-0.41688205372367637, 0.26144164112655754] [-0.3838908250909344, 0.3082442288673111]
2 225.395 [-0.41627538705700967, 0.2614769744598909] [-0.3838908250909344, 0.3082442288673111]
2 230.4 [-0.4107680537236764, 0.2617943077932242] [-0.3838908250909344, 0.3082442288673111]
2 235.406 [-0.4108393870570097, 0.26206564112655756] [-0.3838908250909344, 0.3082442288673111]
2 240.413 [-0.4108420537236764, 0.26203430779322423] [-0.3838908250909344, 0.3082442288673111]
