ID TIME pos
14 0.095 [0, 0] [0.4514688196983951, 0.4391248372732914]
14 5.108 [0, 0] [0.4514688196983951, 0.4391248372732914]
14 10.119 [0, 0] [0.4514688196983951, 0.4391248372732914]
14 15.217 [0, 0] [0.4514688196983951, 0.4391248372732914]
14 20.226 [0, 0] [0.4514688196983951, 0.4391248372732914]
14 25.231 [0, 0] [0.4514688196983951, 0.4391248372732914]
14 30.238 [0, 0] [0.4514688196983951, 0.4391248372732914]
14 35.245 [0, 0] [0.4514688196983951, 0.4391248372732914]
14 40.248 [0, 0] [0.4514688196983951, 0.4391248372732914]
14 45.258 [0, 0] [0.4514688196983951, 0.4391248372732914]
14 50.267 [0, 0] [0.4514688196983951, 0.4391248372732914]
14 55.273 [0, 0] [0.4514688196983951, 0.4391248372732914]
14 60.28 [0, 0] [0.4514688196983951, 0.4391248372732914]
14 65.287 [0, 0] [0.4514688196983951, 0.4391248372732914]
14 70.299 [0, 0] [0.4514688196983951, 0.4391248372732914]
14 75.398 [0, 0] [0.4514688196983951, 0.4391248372732914]
14 80.506 [0, 0] [0.4514688196983951, 0.4391248372732914]
14 85.508 [0, 0] [0.4514688196983951, 0.4391248372732914]
14 90.514 [0, 0] [0.4514688196983951, 0.4391248372732914]
14 95.527 [0, 0] [0.4514688196983951, 0.4391248372732914]
14 100.531 [0, 0] [0.4514688196983951, 0.4391248372732914]
14 105.539 [0.5743399999999999, 0.4511599999999998] [0.4514688196983951, 0.4391248372732914]
14 110.631 [0.5743399999999999, 0.4511599999999998] [0.4514688196983951, 0.4391248372732914]
14 115.643 [0.6321949999999998, 0.46340499999999984] [0.4514688196983951, 0.4391248372732914]
14 120.659 [0.5355599999999999, 0.4335659999999999] [0.4514688196983951, 0.4391248372732914]
14 125.76 [0.5530833333333333, 0.44645833333333335] [0.4514688196983951, 0.4391248372732914]
14 130.766 [0.583055, 0.4456283333333333] [0.4514688196983951, 0.4391248372732914]
