ID TIME ESTIMATE W B S1 S2 S3
4 0.002 0.125 0 3 0 0 0
4 0.985 0.071 0 6 0.0 0.0 0.0
4 2.973 0.35 3 6 1.0 1.0 1.0
4 4.016 0.423 5 7 0.0 1.0 1.0
4 5.976 0.344 5 10 0.0 0.0 0.0
4 7.026 0.289 5 13 0.0 0.0 0.0
4 8.993 0.386 8 13 1.0 1.0 1.0
4 10.004 0.42 10 14 0.0 0.24313725490196078 1.0
4 11.982 0.482 13 14 1.0 1.0 1.0
4 13.017 0.435 13 17 0.0 0.0 0.0
4 14.026 0.397 13 20 0.0 0.0 0.0
4 16.013 0.446 16 20 1.0 1.0 1.0
4 17.976 0.412 16 23 0.0 0.0 0.0
4 19.005 0.384 16 26 0.0 0.0 0.0
4 21.0 0.359 16 29 0.0 0.0 0.0
4 22.015 0.337 16 32 0.0 0.0 0.0
4 24.003 0.317 16 35 0.0 0.0 0.0
4 26.011 0.3 16 38 0.0 0.0 0.0
4 27.986 0.284 16 41 0.0 0.0 0.0
4 30.009 0.27 16 44 0.0 0.0 0.0
4 31.981 0.258 16 47 0.0 0.0 0.0
4 33.006 0.246 16 50 0.0 0.0 0.0
4 35.002 0.236 16 53 0.0 0.0 0.0
4 36.981 0.226 16 56 0.0 0.0 0.0
4 38.009 0.217 16 59 0.0 0.0 0.0
4 40.005 0.209 16 62 0.0 0.0 0.0
4 41.995 0.213 17 64 1.0 0.0 0.0
4 43.007 0.206 17 67 0.0 0.0 0.0
4 45.003 0.222 19 68 1.0 0.7490196078431373 0.0
4 47.014 0.225 20 70 0.7490196078431373 0.0 0.0
4 48.992 0.25 23 70 1.0 1.0 1.0
4 50.032 0.242 23 73 0.0 0.0 0.0
4 52.004 0.235 23 76 0.0 0.0 0.0
4 53.026 0.228 23 79 0.0 0.0 0.0
4 54.986 0.222 23 82 0.0 0.0 0.0
4 56.013 0.216 23 85 0.0 0.0 0.0
4 57.986 0.21 23 88 0.0 0.0 0.0
4 59.03 0.204 23 91 0.0 0.0 0.0
4 61.022 0.199 23 94 0.0 0.0 0.0
4 63.022 0.219 26 94 1.0 1.0 1.0
4 64.983 0.238 29 94 1.0 1.0 1.0
4 66.017 0.256 32 94 1.0 1.0 1.0
4 68.009 0.25 32 97 0.0 0.0 0.0
4 69.981 0.267 35 97 1.0 1.0 1.0
4 71.002 0.261 35 100 0.0 0.0 0.0
4 73.022 0.255 35 103 0.0 0.0 0.0
4 75.002 0.25 35 106 0.0 0.0 0.0
4 76.983 0.245 35 109 0.0 0.0 0.0
4 78.007 0.24 35 112 0.0 0.0 0.0
4 79.985 0.235 35 115 0.0 0.0 0.0
4 82.005 0.25 38 115 1.0 1.0 1.0
4 83.985 0.264 41 115 0.7490196078431373 1.0 1.0
4 85.024 0.259 41 118 0.0 0.0 0.0
4 87.003 0.255 41 121 0.0 0.0 0.0
4 88.985 0.25 41 124 0.0 0.0 0.0
4 90.019 0.251 42 126 0.24313725490196078 0.0 0.0
4 91.997 0.265 45 126 1.0 1.0 1.0
4 93.995 0.26 45 129 0.0 0.0 0.0
4 95.991 0.272 48 129 1.0 1.0 1.0
4 97.007 0.285 51 129 1.0 1.0 1.0
4 99.002 0.296 54 129 0.24313725490196078 1.0 1.0
