ID TIME TPS RAM CPU
0 0.003 388 6.1 16.2
0 0.11 9 6.1 16.2
0 0.209 10 6.1 16.2
0 0.309 10 6.1 16.2
0 0.409 10 6.1 16.2
0 0.509 10 6.1 16.2
0 0.609 10 6.1 16.2
0 0.709 10 6.1 16.2
0 0.81 10 6.1 16.2
0 0.911 10 6.1 16.2
0 1.01 10 6.1 16.2
0 1.114 10 6.1 16.2
0 1.218 10 6.1 16.2
0 1.315 10 6.1 16.2
0 1.415 10 6.1 16.2
0 1.515 10 6.1 16.2
0 1.615 10 6.1 16.2
0 1.716 10 6.1 16.2
0 1.816 10 6.1 16.2
0 1.916 10 6.1 16.2
0 2.016 10 6.1 16.2
0 2.112 10 6.1 16.2
0 2.217 10 6.1 16.2
0 2.317 10 6.1 16.2
0 2.417 10 6.1 16.2
0 2.517 10 6.1 16.2
0 2.618 10 6.1 16.2
0 2.717 10 6.1 16.2
0 2.819 10 6.1 16.2
0 2.918 10 6.1 16.2
0 3.018 10 6.1 16.2
0 3.118 10 6.1 16.2
0 3.219 10 6.1 16.2
0 3.319 10 6.1 16.2
0 3.419 10 6.1 16.2
0 3.519 10 6.1 16.2
0 3.619 10 6.1 16.2
0 3.719 10 6.1 16.2
0 3.815 10 6.1 16.2
0 3.92 10 6.1 16.2
0 4.019 10 6.1 16.2
0 4.119 10 6.1 16.2
0 4.22 10 6.1 16.2
0 4.321 10 6.1 16.2
0 4.42 10 6.1 16.2
0 4.52 10 6.1 16.2
0 4.62 10 6.1 16.2
0 4.721 10 6.1 16.2
0 4.821 10 6.1 16.2
0 4.921 10 6.1 16.2
0 5.021 10 6.1 16.2
0 5.117 10 6.1 16.2
0 5.222 10 6.1 16.2
0 5.323 10 6.1 16.2
0 5.423 10 6.1 16.2
0 5.522 10 6.1 16.2
0 5.622 10 6.1 16.2
0 5.722 10 6.1 16.2
0 5.823 10 6.1 16.2
0 5.922 10 6.1 16.2
0 6.022 10 6.1 16.2
0 6.122 10 6.1 16.2
0 6.219 10 6.1 16.2
0 6.319 10 6.1 16.2
0 6.424 10 6.1 16.2
0 6.523 10 6.1 16.2
0 6.624 10 6.1 16.2
0 6.724 10 6.1 16.2
0 6.824 10 6.1 16.2
0 6.924 10 6.1 16.2
0 7.025 10 6.1 16.2
0 7.124 10 6.1 16.2
0 7.225 10 6.1 16.2
0 7.325 10 6.1 16.2
0 7.425 10 6.1 16.2
0 7.524 10 6.1 16.2
0 7.625 10 6.1 16.2
0 7.725 10 6.1 16.2
0 7.825 10 6.1 16.2
0 7.925 10 6.1 16.2
0 8.026 10 6.1 16.2
0 8.126 10 6.1 16.2
0 8.226 10 6.1 16.2
0 8.326 10 6.1 16.2
0 8.427 10 6.1 16.2
0 8.526 10 6.1 16.2
0 8.627 10 6.1 16.2
0 8.727 10 6.1 16.2
0 8.828 10 6.1 16.2
0 8.928 10 6.1 16.2
0 9.027 10 6.1 16.2
0 9.128 10 6.1 16.2
0 9.228 10 6.1 16.2
0 9.328 10 6.1 16.2
0 9.429 10 6.1 16.2
0 9.528 10 6.1 16.2
0 9.628 10 6.1 16.2
0 9.729 10 6.1 16.2
0 9.829 10 6.1 16.2
0 9.929 10 6.1 16.2
0 10.029 10 1.2 16.2
0 10.129 10 1.2 16.2
0 10.229 10 1.2 16.2
0 10.329 10 1.2 16.2
0 10.43 10 1.2 16.2
0 10.529 10 1.2 16.2
0 10.63 10 1.2 16.2
0 10.73 10 1.2 16.2
0 10.83 10 1.2 16.2
0 10.93 10 1.2 16.2
0 11.03 10 1.2 16.2
0 11.13 10 1.2 16.2
0 11.232 10 1.2 16.2
0 11.331 10 1.2 16.2
0 11.431 10 1.2 16.2
0 11.531 10 1.2 16.2
0 11.631 10 1.2 16.2
0 11.731 10 1.2 16.2
0 11.832 10 1.2 16.2
0 11.931 10 1.2 16.2
0 12.031 10 1.2 16.2
0 12.131 10 1.2 16.2
0 12.232 10 1.2 16.2
0 12.333 10 1.2 16.2
0 12.428 10 1.2 16.2
0 12.532 10 1.2 16.2
0 12.632 10 1.2 16.2
0 12.733 10 1.2 16.2
0 12.833 10 1.2 16.2
0 12.933 10 1.2 16.2
0 13.033 10 1.2 16.2
0 13.133 10 1.2 16.2
0 13.234 10 1.2 16.2
0 13.333 10 1.2 16.2
0 13.43 10 1.2 16.2
0 13.534 10 1.2 16.2
0 13.634 10 1.2 16.2
0 13.734 10 1.2 16.2
0 13.834 10 1.2 16.2
0 13.934 10 1.2 16.2
0 14.035 10 1.2 16.2
0 14.135 10 1.2 16.2
0 14.236 10 1.2 16.2
0 14.335 10 1.2 16.2
0 14.436 10 1.2 16.2
0 14.536 10 1.2 16.2
0 14.636 10 1.2 16.2
0 14.736 10 1.2 16.2
0 14.836 10 1.2 16.2
0 14.936 10 1.2 16.2
0 15.036 10 1.2 16.2
0 15.137 10 1.2 16.2
0 15.237 10 1.2 16.2
0 15.338 10 1.2 16.2
0 15.437 10 1.2 16.2
0 15.537 10 1.2 16.2
0 15.637 10 1.2 16.2
0 15.738 10 1.2 16.2
0 15.838 10 1.2 16.2
0 15.938 10 1.2 16.2
0 16.038 10 1.2 16.2
0 16.138 10 1.2 16.2
0 16.239 10 1.2 16.2
0 16.339 10 1.2 16.2
0 16.439 10 1.2 16.2
0 16.539 10 1.2 16.2
0 16.638 10 1.2 16.2
0 16.739 10 1.2 16.2
0 16.839 10 1.2 16.2
0 16.939 10 1.2 16.2
0 17.039 10 1.2 16.2
0 17.139 10 1.2 16.2
0 17.24 10 1.2 16.2
0 17.339 10 1.2 16.2
0 17.44 10 1.2 16.2
0 17.54 10 1.2 16.2
0 17.641 10 1.2 16.2
0 17.741 10 1.2 16.2
0 17.84 10 1.2 16.2
0 17.941 10 1.2 16.2
0 18.041 10 1.2 16.2
0 18.141 10 1.2 16.2
0 18.241 10 1.2 16.2
0 18.341 10 1.2 16.2
0 18.442 10 1.2 16.2
0 18.542 10 1.2 16.2
0 18.642 10 1.2 16.2
0 18.742 10 1.2 16.2
0 18.838 10 1.2 16.2
0 18.942 10 1.2 16.2
0 19.042 10 1.2 16.2
0 19.143 10 1.2 16.2
0 19.243 10 1.2 16.2
0 19.343 10 1.2 16.2
0 19.443 10 1.2 16.2
0 19.543 10 1.2 16.2
0 19.644 10 1.2 16.2
0 19.74 10 1.2 16.2
0 19.844 10 1.2 16.2
0 19.944 10 1.2 16.2
0 20.044 10 1.2 16.2
0 20.144 10 1.2 16.2
0 20.245 10 1.2 16.2
0 20.345 10 1.2 16.2
0 20.445 10 1.2 16.2
0 20.544 10 1.2 16.2
0 20.641 10 1.2 16.2
0 20.745 10 1.2 16.2
0 20.845 10 1.2 16.2
0 20.946 10 1.2 16.2
