ID TIME pos
4 0.099 [0, 0] [-0.32228721682564804, 0.4458270469294284]
4 5.104 [0, 0] [-0.32228721682564804, 0.4458270469294284]
4 10.111 [0, 0] [-0.32228721682564804, 0.4458270469294284]
4 15.118 [0, 0] [-0.32228721682564804, 0.4458270469294284]
4 20.125 [0, 0] [-0.32228721682564804, 0.4458270469294284]
4 25.131 [0, 0] [-0.32228721682564804, 0.4458270469294284]
4 30.138 [0, 0] [-0.32228721682564804, 0.4458270469294284]
4 35.145 [0, 0] [-0.32228721682564804, 0.4458270469294284]
4 40.153 [0, 0] [-0.32228721682564804, 0.4458270469294284]
4 45.159 [0, 0] [-0.32228721682564804, 0.4458270469294284]
4 50.166 [0, 0] [-0.32228721682564804, 0.4458270469294284]
4 55.173 [0, 0] [-0.32228721682564804, 0.4458270469294284]
4 60.18 [0, 0] [-0.32228721682564804, 0.4458270469294284]
4 65.185 [0, 0] [-0.32228721682564804, 0.4458270469294284]
4 70.191 [0, 0] [-0.32228721682564804, 0.4458270469294284]
4 75.198 [0, 0] [-0.32228721682564804, 0.4458270469294284]
4 80.204 [0, 0] [-0.32228721682564804, 0.4458270469294284]
4 85.211 [0, 0] [-0.32228721682564804, 0.4458270469294284]
4 90.218 [0, 0] [-0.32228721682564804, 0.4458270469294284]
4 95.226 [-0.4054899999999999, 0.56277] [-0.32228721682564804, 0.4458270469294284]
4 100.232 [-0.4054899999999999, 0.56277] [-0.32228721682564804, 0.4458270469294284]
4 105.238 [-0.4054899999999999, 0.56277] [-0.32228721682564804, 0.4458270469294284]
4 110.242 [-0.4054899999999999, 0.56277] [-0.32228721682564804, 0.4458270469294284]
4 115.247 [-0.37012999999999996, 0.55295] [-0.32228721682564804, 0.4458270469294284]
4 120.254 [-0.35219249999999996, 0.5579425] [-0.32228721682564804, 0.4458270469294284]
4 125.263 [-0.34632500000000005, 0.5561616666666667] [-0.32228721682564804, 0.4458270469294284]
4 130.267 [-0.32973262996266384, 0.5429133967079881] [-0.32228721682564804, 0.4458270469294284]
4 135.274 [-0.32955162996266385, 0.5423813967079882] [-0.32228721682564804, 0.4458270469294284]
4 140.281 [-0.33088962996266386, 0.5420043967079883] [-0.32228721682564804, 0.4458270469294284]
4 145.287 [-0.3299096636024217, 0.5436276333708985] [-0.32228721682564804, 0.4458270469294284]
4 150.295 [-0.3299096636024217, 0.5436276333708985] [-0.32228721682564804, 0.4458270469294284]
4 155.303 [-0.3299096636024217, 0.5436276333708985] [-0.32228721682564804, 0.4458270469294284]
4 160.31 [-0.3270030249688865, 0.5482511639233235] [-0.32228721682564804, 0.4458270469294284]
4 165.316 [-0.3273981768943568, 0.5505141513138371] [-0.32228721682564804, 0.4458270469294284]
