ID TIME pos
14 0.093 [0, 0] [-0.3627042145495745, -0.3886294839370129]
14 5.106 [0, 0] [-0.3627042145495745, -0.3886294839370129]
14 10.114 [0, 0] [-0.3627042145495745, -0.3886294839370129]
14 15.117 [0, 0] [-0.3627042145495745, -0.3886294839370129]
14 20.124 [-0.3605100000000001, -0.43394] [-0.3627042145495745, -0.3886294839370129]
14 25.132 [-0.3605100000000001, -0.43394] [-0.3627042145495745, -0.3886294839370129]
14 30.135 [-0.3605100000000001, -0.43394] [-0.3627042145495745, -0.3886294839370129]
14 35.139 [-0.3605100000000001, -0.43394] [-0.3627042145495745, -0.3886294839370129]
14 40.145 [-0.3246625, -0.38893] [-0.3627042145495745, -0.3886294839370129]
14 45.156 [-0.3212487853534687, -0.32813312015874413] [-0.3627042145495745, -0.3886294839370129]
14 50.168 [-0.3224975303029732, -0.33240981727892355] [-0.3627042145495745, -0.3886294839370129]
14 55.17 [-0.3223003874458303, -0.3318712458503521] [-0.3627042145495745, -0.3886294839370129]
14 60.185 [-0.3222989588744017, -0.3318669601360664] [-0.3627042145495745, -0.3886294839370129]
14 65.279 [-0.3222989588744017, -0.3318669601360664] [-0.3627042145495745, -0.3886294839370129]
14 70.286 [-0.3222989588744017, -0.3318669601360664] [-0.3627042145495745, -0.3886294839370129]
14 75.286 [-0.3222989588744017, -0.3318669601360664] [-0.3627042145495745, -0.3886294839370129]
14 80.299 [-0.3222989588744017, -0.3318669601360664] [-0.3627042145495745, -0.3886294839370129]
14 85.306 [-0.3222989588744017, -0.3318669601360664] [-0.3627042145495745, -0.3886294839370129]
14 90.311 [-0.3222989588744017, -0.3318669601360664] [-0.3627042145495745, -0.3886294839370129]
14 95.317 [-0.3222989588744017, -0.3318669601360664] [-0.3627042145495745, -0.3886294839370129]
14 100.323 [-0.3222989588744017, -0.3318669601360664] [-0.3627042145495745, -0.3886294839370129]
14 105.336 [-0.3222989588744017, -0.3318669601360664] [-0.3627042145495745, -0.3886294839370129]
14 110.437 [-0.32026908901510154, -0.3322723401190581] [-0.3627042145495745, -0.3886294839370129]
14 115.442 [-0.3202403390151015, -0.3322773401190581] [-0.3627042145495745, -0.3886294839370129]
14 120.453 [-0.3202403390151015, -0.3322773401190581] [-0.3627042145495745, -0.3886294839370129]
14 125.461 [-0.3202765890151015, -0.33084359011905806] [-0.3627042145495745, -0.3886294839370129]
14 130.558 [-0.3213491902356458, -0.335187635661385] [-0.3627042145495745, -0.3886294839370129]
14 135.567 [-0.32147807912453463, -0.3352598578836072] [-0.3627042145495745, -0.3886294839370129]
14 140.574 [-0.3218947457912013, -0.3355309689947183] [-0.3627042145495745, -0.3886294839370129]
14 145.583 [-0.31953363468009016, -0.330587635661385] [-0.3627042145495745, -0.3886294839370129]
14 150.589 [-0.32417030134675684, -0.3322954134391628] [-0.3627042145495745, -0.3886294839370129]
14 155.596 [-0.3289392712120812, -0.33811187209524646] [-0.3627042145495745, -0.3886294839370129]
14 160.601 [-0.3289982712120812, -0.33814787209524644] [-0.3627042145495745, -0.3886294839370129]
14 165.616 [-0.3289982712120812, -0.33814787209524644] [-0.3627042145495745, -0.3886294839370129]
14 170.619 [-0.3289982712120812, -0.33814787209524644] [-0.3627042145495745, -0.3886294839370129]
14 175.622 [-0.32900827121208115, -0.3378368720952465] [-0.3627042145495745, -0.3886294839370129]
14 180.626 [-0.32900827121208115, -0.3378368720952465] [-0.3627042145495745, -0.3886294839370129]
14 185.64 [-0.32900827121208115, -0.3378368720952465] [-0.3627042145495745, -0.3886294839370129]
14 190.64 [-0.32900827121208115, -0.3378368720952465] [-0.3627042145495745, -0.3886294839370129]
14 195.645 [-0.33027327121208117, -0.33636687209524646] [-0.3627042145495745, -0.3886294839370129]
14 200.653 [-0.33105427121208114, -0.3349968720952464] [-0.3627042145495745, -0.3886294839370129]
14 205.659 [-0.3311052712120812, -0.33485087209524644] [-0.3627042145495745, -0.3886294839370129]
14 210.667 [-0.3307872712120812, -0.3346328720952465] [-0.3627042145495745, -0.3886294839370129]
14 215.673 [-0.3318184283746193, -0.3378117019047695] [-0.3627042145495745, -0.3886294839370129]
14 220.68 [-0.33182388292007386, -0.33780806554113313] [-0.3627042145495745, -0.3886294839370129]
14 225.685 [-0.33239024655643745, -0.33756352008658774] [-0.3627042145495745, -0.3886294839370129]
14 230.697 [-0.33210115564734655, -0.3366780655411332] [-0.3627042145495745, -0.3886294839370129]
14 235.705 [-0.335981059343401, -0.33973072674603877] [-0.3627042145495745, -0.3886294839370129]
14 240.707 [-0.335963559343401, -0.3396482267460388] [-0.3627042145495745, -0.3886294839370129]
14 245.714 [-0.335963559343401, -0.3396482267460388] [-0.3627042145495745, -0.3886294839370129]
14 250.731 [-0.335963559343401, -0.3396482267460388] [-0.3627042145495745, -0.3886294839370129]
14 255.831 [-0.337756059343401, -0.33893406007937205] [-0.3627042145495745, -0.3886294839370129]
14 260.834 [-0.3376818926767344, -0.33889156007937205] [-0.3627042145495745, -0.3886294839370129]
14 265.84 [-0.3376818926767344, -0.33889156007937205] [-0.3627042145495745, -0.3886294839370129]
14 270.845 [-0.33767636247083177, -0.33880297853480495] [-0.3627042145495745, -0.3886294839370129]
14 275.855 [-0.33767636247083177, -0.33880297853480495] [-0.3627042145495745, -0.3886294839370129]
14 280.859 [-0.33767636247083177, -0.33880297853480495] [-0.3627042145495745, -0.3886294839370129]
14 285.876 [-0.3390494794372009, -0.3409491943537475] [-0.3627042145495745, -0.3886294839370129]
14 290.974 [-0.33896590800862947, -0.3408163372108903] [-0.3627042145495745, -0.3886294839370129]
14 295.977 [-0.33905590800862945, -0.3405334800680332] [-0.3627042145495745, -0.3886294839370129]
14 300.985 [-0.33920019372291516, -0.34036705149660473] [-0.3627042145495745, -0.3886294839370129]
14 305.989 [-0.33920019372291516, -0.3403534800680332] [-0.3627042145495745, -0.3886294839370129]
14 310.997 [-0.33946162229434373, -0.34067205149660457] [-0.3627042145495745, -0.3886294839370129]
14 316.002 [-0.33955733658005804, -0.3402727657823189] [-0.3627042145495745, -0.3886294839370129]
14 321.009 [-0.33955733658005804, -0.3402720514966046] [-0.3627042145495745, -0.3886294839370129]
14 326.017 [-0.3396387651514866, -0.3396691943537475] [-0.3627042145495745, -0.3886294839370129]
14 331.022 [-0.3396387651514866, -0.3396691943537475] [-0.3627042145495745, -0.3886294839370129]
14 336.029 [-0.33971876515148663, -0.33965348006803314] [-0.3627042145495745, -0.3886294839370129]
14 341.14 [-0.3397194794372009, -0.3396527657823189] [-0.3627042145495745, -0.3886294839370129]
14 346.155 [-0.3397194794372009, -0.3396527657823189] [-0.3627042145495745, -0.3886294839370129]
14 351.248 [-0.3397194794372009, -0.3396527657823189] [-0.3627042145495745, -0.3886294839370129]
14 356.255 [-0.3397194794372009, -0.3396527657823189] [-0.3627042145495745, -0.3886294839370129]
14 361.268 [-0.3397194794372009, -0.3396527657823189] [-0.3627042145495745, -0.3886294839370129]
14 366.27 [-0.3397194794372009, -0.3396527657823189] [-0.3627042145495745, -0.3886294839370129]
14 371.274 [-0.33976662229434373, -0.33965633721089034] [-0.3627042145495745, -0.3886294839370129]
14 376.286 [-0.33976805086577233, -0.33965348006803314] [-0.3627042145495745, -0.3886294839370129]
14 381.292 [-0.33982019372291516, -0.3396470514966047] [-0.3627042145495745, -0.3886294839370129]
14 386.298 [-0.34039662229434375, -0.3392920514966047] [-0.3627042145495745, -0.3886294839370129]
14 391.298 [-0.34039662229434375, -0.3392920514966047] [-0.3627042145495745, -0.3886294839370129]
14 396.307 [-0.3404387651514866, -0.33926490863946174] [-0.3627042145495745, -0.3886294839370129]
14 401.311 [-0.3404387651514866, -0.33926490863946174] [-0.3627042145495745, -0.3886294839370129]
14 406.319 [-0.3404387651514866, -0.33926490863946174] [-0.3627042145495745, -0.3886294839370129]
14 411.337 [-0.3404387651514866, -0.33926490863946174] [-0.3627042145495745, -0.3886294839370129]
14 416.338 [-0.34040662229434376, -0.33917990863946174] [-0.3627042145495745, -0.3886294839370129]
14 421.343 [-0.3405009080086295, -0.3390470514966046] [-0.3627042145495745, -0.3886294839370129]
14 426.347 [-0.34066090800862947, -0.33863848006803315] [-0.3627042145495745, -0.3886294839370129]
14 431.356 [-0.3408251937229152, -0.3380863372108904] [-0.3627042145495745, -0.3886294839370129]
14 436.365 [-0.3408294794372009, -0.3380770514966046] [-0.3627042145495745, -0.3886294839370129]
14 441.367 [-0.3415501937229152, -0.3375370514966046] [-0.3627042145495745, -0.3886294839370129]
14 446.371 [-0.34160519372291515, -0.3373791943537475] [-0.3627042145495745, -0.3886294839370129]
14 451.383 [-0.34160590800862944, -0.3373756229251761] [-0.3627042145495745, -0.3886294839370129]
14 456.391 [-0.34167805086577235, -0.3374713372108903] [-0.3627042145495745, -0.3886294839370129]
14 461.393 [-0.34167805086577235, -0.3374720514966046] [-0.3627042145495745, -0.3886294839370129]
14 466.394 [-0.34167805086577235, -0.3374720514966046] [-0.3627042145495745, -0.3886294839370129]
14 471.402 [-0.34167805086577235, -0.3374720514966046] [-0.3627042145495745, -0.3886294839370129]
14 476.514 [-0.3419194794372009, -0.33693348006803314] [-0.3627042145495745, -0.3886294839370129]
14 481.523 [-0.34198590800862944, -0.3368713372108903] [-0.3627042145495745, -0.3886294839370129]
14 486.614 [-0.3421116222943437, -0.3364134800680332] [-0.3627042145495745, -0.3886294839370129]
14 491.628 [-0.34230590800862953, -0.3353320514966046] [-0.3627042145495745, -0.3886294839370129]
14 496.637 [-0.3423673365800581, -0.33524633721089037] [-0.3627042145495745, -0.3886294839370129]
14 501.647 [-0.3423916222943438, -0.3352399086394618] [-0.3627042145495745, -0.3886294839370129]
14 506.649 [-0.3419851937229152, -0.3346220514966047] [-0.3627042145495745, -0.3886294839370129]
14 511.659 [-0.3420137651514866, -0.33455348006803326] [-0.3627042145495745, -0.3886294839370129]
14 516.762 [-0.34202305086577234, -0.33454276578231895] [-0.3627042145495745, -0.3886294839370129]
