ID TIME pos
10 0.096 [0, 0] [0.009047442809150645, -0.22219837642409898]
10 5.113 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
10 10.117 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
10 15.118 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
10 20.123 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
10 25.13 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
10 30.146 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
10 35.153 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
10 40.25 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
10 45.257 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
10 50.264 [0.3316499999999998, -0.2720499999999999] [0.009047442809150645, -0.22219837642409898]
10 55.273 [0.12873499999999993, -0.57968] [0.009047442809150645, -0.22219837642409898]
10 60.281 [0.12873499999999993, -0.57968] [0.009047442809150645, -0.22219837642409898]
10 65.283 [0.12873499999999993, -0.57968] [0.009047442809150645, -0.22219837642409898]
10 70.288 [0.12873499999999993, -0.57968] [0.009047442809150645, -0.22219837642409898]
10 75.296 [0.12873499999999993, -0.57968] [0.009047442809150645, -0.22219837642409898]
10 80.307 [0.12873499999999993, -0.57968] [0.009047442809150645, -0.22219837642409898]
10 85.308 [0.12873499999999993, -0.57968] [0.009047442809150645, -0.22219837642409898]
10 90.315 [0.12873499999999993, -0.57968] [0.009047442809150645, -0.22219837642409898]
10 95.327 [0.11867999999999997, -0.5369666666666667] [0.009047442809150645, -0.22219837642409898]
10 100.43 [0.11867999999999997, -0.5369666666666667] [0.009047442809150645, -0.22219837642409898]
10 105.434 [0.11867999999999997, -0.5369666666666667] [0.009047442809150645, -0.22219837642409898]
10 110.538 [0.11867999999999997, -0.5369666666666667] [0.009047442809150645, -0.22219837642409898]
10 115.544 [0.11867999999999997, -0.5369666666666667] [0.009047442809150645, -0.22219837642409898]
10 120.551 [0.13456333333333328, -0.4968533333333333] [0.009047442809150645, -0.22219837642409898]
10 125.559 [0.20529399999999995, -0.36267799999999994] [0.009047442809150645, -0.22219837642409898]
10 130.57 [0.2025414285714286, -0.3602057142857143] [0.009047442809150645, -0.22219837642409898]
10 135.574 [0.20289571428571426, -0.35890714285714287] [0.009047442809150645, -0.22219837642409898]
10 140.586 [0.20289571428571426, -0.35890714285714287] [0.009047442809150645, -0.22219837642409898]
10 145.687 [0.20289571428571426, -0.35890714285714287] [0.009047442809150645, -0.22219837642409898]
10 150.694 [0.20289571428571426, -0.35890714285714287] [0.009047442809150645, -0.22219837642409898]
10 155.804 [0.20391571428571437, -0.35885285714285714] [0.009047442809150645, -0.22219837642409898]
10 160.908 [0.20954, -0.3530342857142857] [0.009047442809150645, -0.22219837642409898]
10 165.91 [0.2101571428571429, -0.35308857142857136] [0.009047442809150645, -0.22219837642409898]
10 170.918 [0.21528571428571425, -0.3484471428571428] [0.009047442809150645, -0.22219837642409898]
10 175.927 [0.20367625, -0.35578] [0.009047442809150645, -0.22219837642409898]
10 180.934 [0.20484600000000003, -0.352612] [0.009047442809150645, -0.22219837642409898]
10 185.938 [0.20086090909090915, -0.3534681818181818] [0.009047442809150645, -0.22219837642409898]
10 190.947 [0.20057818181818188, -0.35325090909090906] [0.009047442809150645, -0.22219837642409898]
10 195.956 [0.2004254545454546, -0.3530190909090909] [0.009047442809150645, -0.22219837642409898]
10 201.049 [0.20032181818181824, -0.35288] [0.009047442809150645, -0.22219837642409898]
10 206.057 [0.19854083333333336, -0.35426916666666664] [0.009047442809150645, -0.22219837642409898]
10 211.062 [0.19754357142857146, -0.35504357142857135] [0.009047442809150645, -0.22219837642409898]
10 216.068 [0.19730714285714288, -0.3548278571428571] [0.009047442809150645, -0.22219837642409898]
10 221.074 [0.19463071428571435, -0.35423857142857135] [0.009047442809150645, -0.22219837642409898]
10 226.082 [0.19420857142857148, -0.35416428571428565] [0.009047442809150645, -0.22219837642409898]
10 231.087 [0.19363642857142865, -0.3539914285714286] [0.009047442809150645, -0.22219837642409898]
10 236.095 [0.1935507142857143, -0.3539400000000001] [0.009047442809150645, -0.22219837642409898]
10 241.101 [0.19347857142857144, -0.35388642857142866] [0.009047442809150645, -0.22219837642409898]
10 246.108 [0.1933242857142857, -0.3539207142857143] [0.009047442809150645, -0.22219837642409898]
10 251.123 [0.1933242857142857, -0.3539207142857143] [0.009047442809150645, -0.22219837642409898]
10 256.235 [0.1933242857142857, -0.3539207142857143] [0.009047442809150645, -0.22219837642409898]
10 261.335 [0.1933242857142857, -0.3539207142857143] [0.009047442809150645, -0.22219837642409898]
10 266.34 [0.1933242857142857, -0.3539207142857143] [0.009047442809150645, -0.22219837642409898]
10 271.347 [0.1933242857142857, -0.3539207142857143] [0.009047442809150645, -0.22219837642409898]
10 276.359 [0.1933242857142857, -0.3539207142857143] [0.009047442809150645, -0.22219837642409898]
10 281.36 [0.1933242857142857, -0.3539207142857143] [0.009047442809150645, -0.22219837642409898]
10 286.37 [0.1933242857142857, -0.3539207142857143] [0.009047442809150645, -0.22219837642409898]
