ID TIME pos
7 0.098 [0, 0] [0.4514688196983951, 0.4391248372732914]
7 5.109 [0, 0] [0.4514688196983951, 0.4391248372732914]
7 10.112 [0, 0] [0.4514688196983951, 0.4391248372732914]
7 15.121 [0, 0] [0.4514688196983951, 0.4391248372732914]
7 20.224 [0, 0] [0.4514688196983951, 0.4391248372732914]
7 25.23 [0, 0] [0.4514688196983951, 0.4391248372732914]
7 30.237 [0, 0] [0.4514688196983951, 0.4391248372732914]
7 35.243 [0, 0] [0.4514688196983951, 0.4391248372732914]
7 40.251 [0, 0] [0.4514688196983951, 0.4391248372732914]
7 45.258 [0, 0] [0.4514688196983951, 0.4391248372732914]
7 50.263 [0, 0] [0.4514688196983951, 0.4391248372732914]
7 55.268 [0, 0] [0.4514688196983951, 0.4391248372732914]
7 60.274 [0, 0] [0.4514688196983951, 0.4391248372732914]
7 65.281 [0, 0] [0.4514688196983951, 0.4391248372732914]
7 70.291 [0, 0] [0.4514688196983951, 0.4391248372732914]
7 75.293 [0, 0] [0.4514688196983951, 0.4391248372732914]
7 80.295 [0, 0] [0.4514688196983951, 0.4391248372732914]
7 85.306 [0, 0] [0.4514688196983951, 0.4391248372732914]
7 90.313 [0, 0] [0.4514688196983951, 0.4391248372732914]
7 95.319 [0, 0] [0.4514688196983951, 0.4391248372732914]
7 100.325 [0, 0] [0.4514688196983951, 0.4391248372732914]
7 105.33 [0, 0] [0.4514688196983951, 0.4391248372732914]
7 110.331 [0, 0] [0.4514688196983951, 0.4391248372732914]
7 115.342 [0, 0] [0.4514688196983951, 0.4391248372732914]
7 120.348 [0, 0] [0.4514688196983951, 0.4391248372732914]
7 125.355 [0, 0] [0.4514688196983951, 0.4391248372732914]
7 130.362 [0, 0] [0.4514688196983951, 0.4391248372732914]
7 135.366 [0.2703199999999999, 0.11719999999999997] [0.4514688196983951, 0.4391248372732914]
7 140.375 [0.2703199999999999, 0.11719999999999997] [0.4514688196983951, 0.4391248372732914]
7 145.378 [0.2703199999999999, 0.11719999999999997] [0.4514688196983951, 0.4391248372732914]
7 150.384 [0.2703199999999999, 0.11719999999999997] [0.4514688196983951, 0.4391248372732914]
7 155.392 [0.2703199999999999, 0.11719999999999997] [0.4514688196983951, 0.4391248372732914]
7 160.399 [0.2703199999999999, 0.11719999999999997] [0.4514688196983951, 0.4391248372732914]
7 165.402 [0.2703199999999999, 0.11719999999999997] [0.4514688196983951, 0.4391248372732914]
7 170.408 [0.2703199999999999, 0.11719999999999997] [0.4514688196983951, 0.4391248372732914]
7 175.412 [0.2703199999999999, 0.11719999999999997] [0.4514688196983951, 0.4391248372732914]
7 180.425 [0.2703199999999999, 0.11719999999999997] [0.4514688196983951, 0.4391248372732914]
7 185.427 [0.2703199999999999, 0.11719999999999997] [0.4514688196983951, 0.4391248372732914]
7 190.433 [0.2703199999999999, 0.11719999999999997] [0.4514688196983951, 0.4391248372732914]
7 195.438 [0.2703199999999999, 0.11719999999999997] [0.4514688196983951, 0.4391248372732914]
7 200.449 [0.2703199999999999, 0.11719999999999997] [0.4514688196983951, 0.4391248372732914]
7 205.455 [0.392085, 0.33298000000000005] [0.4514688196983951, 0.4391248372732914]
7 210.461 [0.392085, 0.33298000000000005] [0.4514688196983951, 0.4391248372732914]
7 215.468 [0.392085, 0.33298000000000005] [0.4514688196983951, 0.4391248372732914]
7 220.473 [0.392085, 0.33298000000000005] [0.4514688196983951, 0.4391248372732914]
7 225.479 [0.392085, 0.33298000000000005] [0.4514688196983951, 0.4391248372732914]
7 230.487 [0.392085, 0.33298000000000005] [0.4514688196983951, 0.4391248372732914]
7 235.491 [0.392085, 0.33298000000000005] [0.4514688196983951, 0.4391248372732914]
7 240.494 [0.392085, 0.33298000000000005] [0.4514688196983951, 0.4391248372732914]
7 245.505 [0.392085, 0.33298000000000005] [0.4514688196983951, 0.4391248372732914]
7 250.507 [0.392085, 0.33298000000000005] [0.4514688196983951, 0.4391248372732914]
7 255.514 [0.392085, 0.33298000000000005] [0.4514688196983951, 0.4391248372732914]
7 260.517 [0.392085, 0.33298000000000005] [0.4514688196983951, 0.4391248372732914]
7 265.528 [0.392085, 0.33298000000000005] [0.4514688196983951, 0.4391248372732914]
7 270.537 [0.392085, 0.33298000000000005] [0.4514688196983951, 0.4391248372732914]
7 275.537 [0.44022999999999995, 0.5021040000000001] [0.4514688196983951, 0.4391248372732914]
7 280.547 [0.45102714285714285, 0.5309985714285715] [0.4514688196983951, 0.4391248372732914]
7 285.554 [0.44998888888888877, 0.542168888888889] [0.4514688196983951, 0.4391248372732914]
7 290.56 [0.45462444444444444, 0.5412977777777779] [0.4514688196983951, 0.4391248372732914]
7 295.567 [0.47186099505521933, 0.5495589775320916] [0.4514688196983951, 0.4391248372732914]
7 300.573 [0.47186099505521933, 0.5495589775320916] [0.4514688196983951, 0.4391248372732914]
7 305.584 [0.47186099505521933, 0.5495589775320916] [0.4514688196983951, 0.4391248372732914]
7 310.589 [0.47186099505521933, 0.5495589775320916] [0.4514688196983951, 0.4391248372732914]
7 315.596 [0.5039091940662632, 0.56896277303851] [0.4514688196983951, 0.4391248372732914]
7 320.604 [0.4960886567771053, 0.5829479550641833] [0.4514688196983951, 0.4391248372732914]
7 325.611 [0.4960886567771053, 0.5829479550641833] [0.4514688196983951, 0.4391248372732914]
7 330.613 [0.4960886567771053, 0.5829479550641833] [0.4514688196983951, 0.4391248372732914]
7 335.622 [0.4960886567771053, 0.5829479550641833] [0.4514688196983951, 0.4391248372732914]
7 340.627 [0.4960886567771053, 0.5829479550641833] [0.4514688196983951, 0.4391248372732914]
7 345.632 [0.4960886567771053, 0.5829479550641833] [0.4514688196983951, 0.4391248372732914]
7 350.64 [0.4960886567771053, 0.5829479550641833] [0.4514688196983951, 0.4391248372732914]
7 355.647 [0.4960886567771053, 0.5829479550641833] [0.4514688196983951, 0.4391248372732914]
7 360.654 [0.4960886567771053, 0.5829479550641833] [0.4514688196983951, 0.4391248372732914]
7 365.658 [0.5314786567771054, 0.5600546217308499] [0.4514688196983951, 0.4391248372732914]
7 370.665 [0.5314786567771054, 0.5600546217308499] [0.4514688196983951, 0.4391248372732914]
7 375.672 [0.5314786567771054, 0.5600546217308499] [0.4514688196983951, 0.4391248372732914]
7 380.679 [0.5314786567771054, 0.5600546217308499] [0.4514688196983951, 0.4391248372732914]
7 385.685 [0.5314786567771054, 0.5600546217308499] [0.4514688196983951, 0.4391248372732914]
7 390.692 [0.5314786567771054, 0.5600546217308499] [0.4514688196983951, 0.4391248372732914]
7 395.699 [0.5314786567771054, 0.5600546217308499] [0.4514688196983951, 0.4391248372732914]
7 400.703 [0.5314786567771054, 0.5600546217308499] [0.4514688196983951, 0.4391248372732914]
7 405.712 [0.5314786567771054, 0.5600546217308499] [0.4514688196983951, 0.4391248372732914]
7 410.718 [0.532535323443772, 0.5639679550641833] [0.4514688196983951, 0.4391248372732914]
7 415.723 [0.5395971940662632, 0.5812207730385099] [0.4514688196983951, 0.4391248372732914]
7 420.733 [0.5395971940662632, 0.5812207730385099] [0.4514688196983951, 0.4391248372732914]
7 425.735 [0.532535323443772, 0.5639679550641833] [0.4514688196983951, 0.4391248372732914]
7 430.743 [0.5395971940662632, 0.5812207730385099] [0.4514688196983951, 0.4391248372732914]
