[2 INFO main 31] Initialising Python Geth Console...
[2 INFO main 34] Initialising RandB board...
[2 INFO main 35] Initialising navigation...
[2 INFO main 35] Initialising random-walk...
[2 INFO main 35] Initialising odometry...
[2 INFO main 35] Initialising ground-sensors...
[2 INFO main 887] --//-- Starting Experiment --//--
[2 INFO main 1990] Idle.IDLE -> Scout.Query | Duration: 20.50
[2 INFO main 70379] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[2 INFO main 70479] Scout.GotoCenter -> Scout.Query | return to random walk
[2 INFO main 71380] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[2 INFO main 72780] Scout.GotoCenter -> Scout.Query | return to random walk
[2 INFO main 73383] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[2 INFO main 73482] Scout.GotoCenter -> Scout.Query | return to random walk
[2 INFO main 74383] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[2 INFO main 74782] Scout.GotoCenter -> Scout.Query | return to random walk
[2 INFO main 75385] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[2 INFO main 75483] Scout.GotoCenter -> Scout.Query | return to random walk
[2 INFO main 76386] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[2 INFO main 76486] Scout.GotoCenter -> Scout.Query | return to random walk
[2 INFO main 77387] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[2 INFO main 80691] Scout.GotoCenter -> Scout.Query | return to random walk
[2 INFO main 81392] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[2 INFO main 81491] Scout.GotoCenter -> Scout.Query | return to random walk
[2 INFO main 82394] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[2 INFO main 82492] Scout.GotoCenter -> Scout.Query | return to random walk
[2 INFO main 83395] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[2 INFO main 83493] Scout.GotoCenter -> Scout.Query | return to random walk
[2 INFO main 84396] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[2 INFO main 84495] Scout.GotoCenter -> Scout.Query | return to random walk
[2 INFO main 85398] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[2 INFO main 85697] Scout.GotoCenter -> Scout.Query | return to random walk
[2 INFO main 86398] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[2 INFO main 87098] Scout.GotoCenter -> Scout.Query | return to random walk
[2 INFO main 87400] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[2 INFO main 87499] Scout.GotoCenter -> Scout.Query | return to random walk
[2 INFO main 88401] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[2 INFO main 88500] Scout.GotoCenter -> Scout.Query | return to random walk
[2 INFO main 89403] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[2 INFO main 89904] Scout.GotoCenter -> Scout.Query | return to random walk
[2 INFO main 90501] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[2 INFO main 90703] Scout.GotoCenter -> Scout.Query | return to random walk
[2 INFO main 91506] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[2 INFO main 91605] Scout.GotoCenter -> Scout.Query | return to random walk
[2 INFO main 92508] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[2 INFO main 92706] Scout.GotoCenter -> Scout.Query | return to random walk
[2 INFO main 93509] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[2 INFO main 94309] Scout.GotoCenter -> Scout.Query | return to random walk
[2 INFO main 94510] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[2 INFO main 94609] Scout.GotoCenter -> Scout.Query | return to random walk
[2 INFO main 95512] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[2 INFO main 95711] Scout.GotoCenter -> Scout.Query | return to random walk
[2 INFO main 96513] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[2 INFO main 96611] Scout.GotoCenter -> Scout.Query | return to random walk
[2 INFO main 97513] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[2 INFO main 97814] Scout.GotoCenter -> Scout.Query | return to random walk
[2 INFO main 98516] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[2 INFO main 98613] Scout.GotoCenter -> Scout.Query | return to random walk
[2 INFO main 99617] Scout.Query -> Scout.GotoCenter | Drive to others reported pos
[2 INFO main 99815] Scout.GotoCenter -> Scout.Query | return to random walk
[2 INFO main 99816] Scout.Query -> Scout.Query | return to random walk
