ID TIME POS
15 0.483 -0.0341703i + -0.269093j
15 10.557 -0.270389i + -0.436072j
15 21.631 0.250826i + -0.450935j
15 31.831 0.432104i + -0.342756j
15 42.041 0.353929i + -0.421939j
15 52.116 0.403056i + -0.72231j
15 62.165 0.500651i + -0.223247j
15 72.521 -0.0547724i + -0.0849357j
15 82.784 0.534382i + -0.65159j
15 92.826 0.54432i + 0.0527096j
15 103.015 0.688454i + -0.547563j
15 113.067 0.746682i + -0.490714j
15 123.206 0.104829i + 0.0490329j
15 133.336 0.024627i + 0.332998j
15 143.34 0.352945i + -0.615534j
15 153.369 0.272963i + -0.50764j
15 163.399 0.0844542i + -0.472266j
15 173.42 0.348111i + -0.383082j
15 183.434 0.341199i + -0.209577j
15 193.522 0.415668i + -0.0947757j
15 203.549 0.399334i + -0.679097j
15 213.569 0.739143i + -0.274347j
15 223.646 0.461983i + -0.782447j
15 233.724 0.320776i + -0.52016j
15 243.827 0.319923i + -0.219737j
15 253.965 -0.126928i + -0.114452j
15 264.061 0.0536938i + -0.229731j
15 274.111 0.186525i + -0.178526j
15 284.456 0.764049i + -0.484101j
15 294.827 0.873037i + -0.536409j
15 305.102 0.610751i + -0.663627j
15 315.413 0.767211i + -0.688917j
15 326.114 0.95484i + -0.683941j
15 336.165 0.568836i + -0.413943j
15 346.199 0.158396i + -0.16273j
15 356.374 0.403274i + -0.726346j
15 366.586 0.416698i + -0.21478j
15 376.875 0.160135i + -0.7434j
15 386.968 0.137681i + 0.193409j
15 397.044 0.272458i + -0.0822239j
15 407.101 0.775147i + -0.335626j
15 417.106 0.465816i + -0.498394j
15 427.176 0.576989i + -0.0992107j
15 437.637 0.314558i + -0.552154j
15 447.99 0.426015i + -0.336691j
15 458.15 0.569708i + -0.284825j
15 468.45 0.394753i + -0.551555j
15 478.779 0.378669i + -0.199152j
15 488.955 0.208164i + 0.123441j
15 499.0 0.115907i + -0.440153j
15 509.019 0.330002i + -0.706479j
15 519.101 0.243834i + -0.00419569j
15 529.137 0.132831i + -0.0238084j
15 539.322 0.343224i + -0.416295j
15 549.435 0.51613i + -0.464085j
15 559.541 0.301902i + -0.843343j
15 569.55 0.804771i + -0.221063j
15 579.607 0.226632i + 0.0427964j
15 589.682 0.064306i + -0.215705j
15 599.723 0.409567i + -0.228421j
15 609.746 0.187896i + 0.120118j
15 619.827 0.382608i + -0.0611927j
15 629.853 0.54722i + 0.0410114j
15 639.969 0.927859i + -0.35881j
15 650.048 0.420334i + -0.403576j
15 660.06 0.42329i + -0.492926j
15 670.172 0.106778i + -0.0694553j
15 680.489 0.202382i + -0.246724j
15 690.493 0.557121i + 0.0419163j
15 700.505 0.36567i + -0.850315j
15 710.581 0.878438i + -0.205122j
15 720.796 0.631905i + -0.421394j
15 730.841 0.34241i + 0.0172354j
