ID TIME pos
2 5.055 [0, 0] [0.34014771781766806, -0.05617303275577493]
2 35.458 [0, 0] [0.34014771781766806, -0.05617303275577493]
2 65.755 [0.2871199999999998, -0.10701000000000005] [0.34014771781766806, -0.05617303275577493]
2 96.258 [0.2929444890842047, -0.11778933461272256] [0.34014771781766806, -0.05617303275577493]
2 126.658 [0.2916549483271876, -0.1171852233949957] [0.34014771781766806, -0.05617303275577493]
2 157.155 [0.2911574483271876, -0.11737355672832904] [0.34014771781766806, -0.05617303275577493]
2 187.553 [0.29297764460971165, -0.11549405236461144] [0.34014771781766806, -0.05617303275577493]
