ID TIME ETH
2 0.334 21
2 5.379 21
2 10.477 21
2 15.577 21
2 20.679 21
2 25.778 21
2 30.873 21
2 35.978 21
2 41.079 21
2 46.178 21
2 51.279 21
2 56.379 21
2 61.472 21
2 66.569 21
2 71.68 21
2 76.767 21
2 81.877 21
2 86.971 21
2 92.081 21
2 97.176 21
2 102.275 21
2 107.372 21
2 112.463 21
2 117.576 21
2 122.668 21
2 127.78 21
2 132.874 21
2 137.976 21
2 143.08 21
2 148.179 21
2 153.279 21
2 158.378 21
2 163.478 21
2 168.575 21
2 173.675 21
2 178.776 21
2 183.878 21
2 188.979 21
2 194.08 21
2 199.178 21
2 204.278 21
