ID TIME pos
10 5.235 [0.4101739151510939, 0.31872542850075397] []
10 50.759 [0.4101739151510939, 0.31872542850075397] [(-34411, -36552, 1676604728, 0, 3, 30000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -34592, -36394), (53264, 22652, 1676604739, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 53264, 22652)]
10 83.443 [0.4101739151510939, 0.31872542850075397] [(-34535, -36446, 1676604728, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -34592, -36394), (53264, 22652, 1676604739, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 53264, 22652)]
10 108.744 [0.4101739151510939, 0.31872542850075397] [(-34633, -36565, 1676604728, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -34592, -36394), (53264, 22652, 1676604739, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 53264, 22652)]
10 113.759 [0.4101739151510939, 0.31872542850075397] [(-34633, -36565, 1676604728, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -34592, -36394), (53264, 22652, 1676604739, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 53264, 22652)]
10 118.791 [0.4101739151510939, 0.31872542850075397] [(-34633, -36565, 1676604728, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -34592, -36394), (48603, 27730, 1676604739, 0, 2, 20555555555555555000, 20555555555555555000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 48603, 27730)]
10 123.987 [0.4101739151510939, 0.31872542850075397] [(-34633, -36565, 1676604728, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -34592, -36394), (48603, 27730, 1676604739, 0, 2, 20555555555555555000, 20555555555555555000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 48603, 27730)]
10 128.998 [0.4101739151510939, 0.31872542850075397] [(-34633, -36565, 1676604728, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -34592, -36394), (48603, 27730, 1676604739, 0, 2, 20555555555555555000, 20555555555555555000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 48603, 27730)]
10 134.025 [0.4101739151510939, 0.31872542850075397] [(-34633, -36565, 1676604728, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -34592, -36394), (48603, 27730, 1676604739, 0, 2, 20555555555555555000, 20555555555555555000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 48603, 27730)]
10 139.098 [0.4101739151510939, 0.31872542850075397] [(-34633, -36565, 1676604728, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -34592, -36394), (50399, 25871, 1676604739, 0, 3, 31111111111111110000, 20555555555555555000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 48603, 27730)]
10 144.306 [0.4101739151510939, 0.31872542850075397] [(-34633, -36565, 1676604728, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -34592, -36394), (51442, 26443, 1676604739, 0, 4, 41666666666666665000, 31111111111111110000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 50609, 27866)]
10 149.37 [0.4101739151510939, 0.31872542850075397] [(-34633, -36565, 1676604728, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -34592, -36394), (51525, 25112, 1676604739, 0, 7, 72777777777777775000, 51666666666666665000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 50843, 26153)]
10 154.392 [0.4101739151510939, 0.31872542850075397] [(-34633, -36565, 1676604728, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -34592, -36394), (51525, 25112, 1676604739, 0, 7, 72777777777777775000, 51666666666666665000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 50843, 26153)]
10 159.4 [0.4101739151510939, 0.31872542850075397] [(-34633, -36565, 1676604728, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -34592, -36394), (49058, 25935, 1676604739, 0, 9, 93888888888888885000, 72777777777777775000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 47858, 26913)]
10 164.478 [0.4101739151510939, 0.31872542850075397] [(-34633, -36565, 1676604728, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -34592, -36394), (49141, 26193, 1676604871, 1, 10, 103888888888888885000, 72777777777777775000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 47858, 26913)]
10 169.516 [0.4101739151510939, 0.31872542850075397] [(-34633, -36565, 1676604728, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -34592, -36394), (48429, 26730, 1676604875, 1, 10, 104444444444444440000, 83333333333333330000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 47222, 27786)]
10 174.548 [0.4101739151510939, 0.31872542850075397] [(-34633, -36565, 1676604728, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -34592, -36394), (48429, 26730, 1676604879, 1, 10, 104444444444444440000, 83333333333333330000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 47222, 27786)]
10 179.729 [0.4101739151510939, 0.31872542850075397] [(-34633, -36565, 1676604728, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -34592, -36394), (48429, 26730, 1676604883, 1, 10, 104444444444444440000, 83333333333333330000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 47222, 27786), (42289, 33575, 1676604883, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, 42289, 33575)]
10 247.335 [0.4101739151510939, 0.31872542850075397] [(-34633, -36565, 1676604728, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -34592, -36394), (48429, 26730, 1676604955, 1, 10, 104444444444444440000, 83333333333333330000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 47222, 27786), (43451, 30666, 1676604955, 1, 9, 95208333333333333000, 85208333333333333000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, 42692, 30907), (35838, 29182, 1676604945, 0, 2, 17777777777777778000, 17777777777777778000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 35838, 29182), (-34592, -36394, 1676604955, 0, 1, 5000000000000000000, 5000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -34592, -36394)]
10 282.878 [0.4101739151510939, 0.31872542850075397] [(-34633, -36565, 1676604728, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -34592, -36394), (48429, 26730, 1676604987, 1, 10, 104444444444444440000, 83333333333333330000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 47222, 27786), (43451, 30666, 1676604987, 1, 9, 95208333333333333000, 85208333333333333000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, 42692, 30907), (39906, 31196, 1676604987, 1, 10, 103472222222222223000, 62152777777777778000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 42933, 30755), (-34592, -36394, 1676604955, 0, 1, 5000000000000000000, 5000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -34592, -36394), (38804, 22798, 1676604985, 0, 2, 25000000000000000000, 25000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, 38804, 22798)]
10 308.329 [0.4101739151510939, 0.31872542850075397] [(-34633, -36565, 1676604728, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -34592, -36394), (48429, 26730, 1676605013, 1, 10, 104444444444444440000, 83333333333333330000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 47222, 27786), (43451, 30666, 1676605013, 1, 9, 95208333333333333000, 85208333333333333000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, 42692, 30907), (39906, 31196, 1676605013, 1, 10, 103472222222222223000, 62152777777777778000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 42933, 30755), (-34061, -36199, 1676604955, 0, 2, 20943287037037038000, 5000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -34592, -36394), (38229, 23846, 1676604985, 0, 3, 30902777777777778000, 25000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, 38804, 22798)]
10 379.645 [0.4101739151510939, 0.31872542850075397] [(-34633, -36565, 1676604728, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -34592, -36394), (48429, 26730, 1676605087, 1, 10, 104444444444444440000, 83333333333333330000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 47222, 27786), (43451, 30666, 1676605087, 1, 9, 95208333333333333000, 85208333333333333000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, 42692, 30907), (39906, 31196, 1676605087, 1, 10, 103472222222222223000, 62152777777777778000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 42933, 30755), (-34509, -36658, 1676604955, 2, 10, 104924768518518518000, 5000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -34592, -36394), (41887, 26771, 1676604985, 0, 4, 38874421296296295000, 32971643518518517000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, 42663, 26678)]
10 392.548 [0.4101739151510939, 0.31872542850075397] [(-34633, -36565, 1676604728, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -34592, -36394), (48429, 26730, 1676605097, 1, 10, 104444444444444440000, 83333333333333330000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 47222, 27786), (43451, 30666, 1676605097, 1, 9, 95208333333333333000, 85208333333333333000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, 42692, 30907), (39906, 31196, 1676605097, 1, 10, 103472222222222223000, 62152777777777778000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 42933, 30755), (-34509, -36658, 1676604955, 2, 10, 104924768518518518000, 5000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -34592, -36394), (41247, 25396, 1676604985, 0, 5, 45402199074074073000, 39499421296296295000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, 41799, 25113)]
10 443.094 [0.4101739151510939, 0.31872542850075397] [(-34633, -36565, 1676604728, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -34592, -36394), (48429, 26730, 1676605147, 1, 10, 104444444444444440000, 83333333333333330000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 47222, 27786), (43451, 30666, 1676605147, 1, 9, 95208333333333333000, 85208333333333333000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, 42692, 30907), (39906, 31196, 1676605147, 1, 10, 103472222222222223000, 62152777777777778000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 42933, 30755), (-34509, -36658, 1676604955, 2, 10, 104924768518518518000, 5000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -34592, -36394), (43514, 28333, 1676605147, 1, 10, 102439236111111107700, 93758680555555552000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, 43927, 28476), (50413, 36430, 1676605147, 0, 1, 9541377314814815000, 9541377314814815000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, 50413, 36430)]
10 483.948 [0.4101739151510939, 0.31872542850075397] [(-34633, -36565, 1676604728, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -34592, -36394), (48429, 26730, 1676605190, 1, 10, 104444444444444440000, 83333333333333330000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 47222, 27786), (43451, 30666, 1676605190, 1, 9, 95208333333333333000, 85208333333333333000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, 42692, 30907), (39906, 31196, 1676605190, 1, 10, 103472222222222223000, 62152777777777778000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 42933, 30755), (-34509, -36658, 1676604955, 2, 10, 104924768518518518000, 5000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -34592, -36394), (43514, 28333, 1676605190, 1, 10, 102439236111111107700, 93758680555555552000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, 43927, 28476), (51150, 33280, 1676605147, 0, 7, 77118055555555557000, 61812789351851853000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, 51661, 32474), (-34592, -36394, 1676605155, 0, 1, 2500000000000000000, 2500000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -34592, -36394)]
10 543.568 [0.4101739151510939, 0.31872542850075397] [(-34633, -36565, 1676604728, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -34592, -36394), (48429, 26730, 1676605248, 1, 10, 104444444444444440000, 83333333333333330000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 47222, 27786), (43451, 30666, 1676605248, 1, 9, 95208333333333333000, 85208333333333333000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, 42692, 30907), (39906, 31196, 1676605248, 1, 10, 103472222222222223000, 62152777777777778000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 42933, 30755), (-34509, -36658, 1676604955, 2, 10, 104924768518518518000, 5000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -34592, -36394), (43514, 28333, 1676605248, 1, 10, 102439236111111107700, 93758680555555552000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, 43927, 28476), (49636, 33632, 1676605248, 1, 9, 106283275462962965000, 90978009259259261000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, 49728, 33143), (-33686, -37196, 1676605155, 0, 4, 28182237413194445000, 2500000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -34592, -36394), (44088, 34946, 1676605208, 0, 7, 65034993489583332800, 65034993489583332800, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, 44088, 34946)]
10 594.79 [0.4101739151510939, 0.31872542850075397] [(-34633, -36565, 1676604728, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -34592, -36394), (48429, 26730, 1676605294, 1, 10, 104444444444444440000, 83333333333333330000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, 47222, 27786), (43451, 30666, 1676605294, 1, 9, 95208333333333333000, 85208333333333333000, 1, '0x05d6edC4ff8ef40321aBCf7886Bc606ed13327b0', 1, 42692, 30907), (39906, 31196, 1676605294, 1, 10, 103472222222222223000, 62152777777777778000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 1, 42933, 30755), (-34509, -36658, 1676604955, 2, 10, 104924768518518518000, 5000000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -34592, -36394), (43514, 28333, 1676605294, 1, 10, 102439236111111107700, 93758680555555552000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 1, 43927, 28476), (49636, 33632, 1676605294, 1, 9, 106283275462962965000, 90978009259259261000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, 49728, 33143), (-33945, -36774, 1676605155, 2, 11, 99053729021990739300, 2500000000000000000, 0, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, -34592, -36394), (45012, 32857, 1676605208, 0, 9, 88642306857638886800, 81435727719907405800, 1, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 1, 45070, 32627)]
