ID TIME pos
15 0.093 [0, 0] [0.2351847657052092, -0.39404647341442467]
15 5.103 [0, 0] [0.2351847657052092, -0.39404647341442467]
15 10.112 [0, 0] [0.2351847657052092, -0.39404647341442467]
15 15.116 [0, 0] [0.2351847657052092, -0.39404647341442467]
15 20.125 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
15 25.131 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
15 30.142 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
15 35.146 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
15 40.158 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
15 45.26 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
15 50.273 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
15 55.377 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
15 60.379 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
15 65.392 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
15 70.4 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
15 75.498 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
15 80.608 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
15 85.618 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
15 90.72 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
15 95.725 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
15 100.733 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
15 105.738 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
15 110.748 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
15 115.755 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
15 120.756 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
15 125.761 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
15 130.765 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
15 135.772 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
