ID TIME TPS RAM CPU
0 0.016 62 8.9 46.8
0 0.109 11 8.9 46.8
0 0.208 10 8.9 46.8
0 0.309 10 8.9 46.8
0 0.408 10 8.9 46.8
0 0.526 8 8.9 46.8
0 0.607 12 8.9 46.8
0 0.709 10 8.9 46.8
0 0.804 11 8.9 46.8
0 0.904 10 8.9 46.8
0 1.004 10 8.9 46.8
0 1.111 9 8.9 46.8
0 1.206 10 8.9 46.8
0 1.313 9 8.9 46.8
0 1.416 10 8.9 46.8
0 1.509 11 8.9 46.8
0 1.624 9 8.9 46.8
0 1.716 11 8.9 46.8
0 1.815 10 8.9 46.8
0 1.915 10 8.9 46.8
0 2.016 10 8.9 46.8
0 2.13 9 8.9 46.8
0 2.217 12 8.9 46.8
0 2.318 10 8.9 46.8
0 2.417 10 8.9 46.8
0 2.517 10 8.9 46.8
0 2.617 10 8.9 46.8
0 2.733 9 8.9 46.8
0 2.816 12 8.9 46.8
0 2.917 10 8.9 46.8
0 3.018 10 8.9 46.8
0 3.117 10 8.9 46.8
0 3.234 9 8.9 46.8
0 3.317 12 8.9 46.8
0 3.418 10 8.9 46.8
0 3.519 10 8.9 46.8
0 3.619 10 8.9 46.8
0 3.735 9 8.9 46.8
0 3.818 12 8.9 46.8
0 3.919 10 8.9 46.8
0 4.017 10 8.9 46.8
0 4.119 10 8.9 46.8
0 4.229 9 8.9 46.8
0 4.325 10 8.9 46.8
0 4.419 11 8.9 46.8
0 4.513 11 8.9 46.8
0 4.61 10 8.9 46.8
0 4.732 8 8.9 46.8
0 4.827 11 8.9 46.8
0 4.92 11 8.9 46.8
0 5.02 10 8.9 46.8
0 5.114 11 8.9 46.8
0 5.233 8 8.9 46.8
0 5.32 12 8.9 46.8
0 5.426 9 8.9 46.8
0 5.521 10 8.9 46.8
0 5.62 10 8.9 46.8
0 5.715 10 8.9 46.8
0 5.832 9 8.9 46.8
0 5.928 10 8.9 46.8
0 6.021 11 8.9 46.8
0 6.119 10 8.9 46.8
0 6.221 10 8.9 46.8
0 6.325 10 8.9 46.8
0 6.43 10 8.9 46.8
0 6.521 11 8.9 46.8
0 6.615 11 8.9 46.8
0 6.721 9 8.9 46.8
0 6.826 10 8.9 46.8
0 6.934 9 8.9 46.8
0 7.022 11 8.9 46.8
0 7.121 10 8.9 46.8
0 7.219 10 8.9 46.8
0 7.328 9 8.9 46.8
0 7.438 9 8.9 46.8
0 7.522 12 8.9 46.8
0 7.622 10 8.9 46.8
0 7.721 10 8.9 46.8
0 7.822 10 8.9 46.8
0 7.938 9 8.9 46.8
0 8.023 12 8.9 46.8
0 8.122 10 8.9 46.8
0 8.221 10 8.9 46.8
0 8.326 10 8.9 46.8
0 8.426 10 8.9 46.8
0 8.536 9 8.9 46.8
0 8.624 11 8.9 46.8
0 8.722 10 8.9 46.8
0 8.826 10 8.9 46.8
0 8.926 10 8.9 46.8
0 9.037 9 8.9 46.8
0 9.124 11 8.9 46.8
0 9.217 11 8.9 46.8
0 9.326 9 8.9 46.8
0 9.428 10 8.9 46.8
0 9.531 10 8.9 46.8
0 9.63 10 8.9 46.8
0 9.725 11 8.9 46.8
0 9.825 10 8.9 46.8
0 9.929 10 8.9 46.8
0 10.019 11 3.3 45.6
0 10.135 9 3.3 45.6
0 10.224 11 3.3 45.6
0 10.328 10 3.3 45.6
0 10.428 10 3.3 45.6
0 10.527 10 3.3 45.6
0 10.619 11 3.3 45.6
0 10.735 9 3.3 45.6
0 10.827 11 3.3 45.6
0 10.931 10 3.3 45.6
0 11.028 10 3.3 45.6
0 11.127 10 3.3 45.6
0 11.239 9 3.3 45.6
0 11.33 11 3.3 45.6
0 11.432 10 3.3 45.6
0 11.529 10 3.3 45.6
0 11.628 10 3.3 45.6
0 11.726 10 3.3 45.6
0 11.838 9 3.3 45.6
0 11.932 11 3.3 45.6
0 12.03 10 3.3 45.6
0 12.128 10 3.3 45.6
0 12.229 10 3.3 45.6
0 12.341 9 3.3 45.6
0 12.432 11 3.3 45.6
0 12.527 10 3.3 45.6
0 12.63 10 3.3 45.6
0 12.728 10 3.3 45.6
0 12.839 9 3.3 45.6
0 12.936 10 3.3 45.6
0 13.029 11 3.3 45.6
0 13.131 10 3.3 45.6
0 13.228 10 3.3 45.6
0 13.342 9 3.3 45.6
0 13.434 11 3.3 45.6
0 13.532 10 3.3 45.6
0 13.632 10 3.3 45.6
0 13.731 10 3.3 45.6
0 13.839 9 3.3 45.6
0 13.937 10 3.3 45.6
0 14.032 11 3.3 45.6
0 14.133 10 3.3 45.6
0 14.231 10 3.3 45.6
0 14.341 9 3.3 45.6
0 14.438 10 3.3 45.6
0 14.533 11 3.3 45.6
0 14.634 10 3.3 45.6
0 14.731 10 3.3 45.6
0 14.841 9 3.3 45.6
0 14.939 10 3.3 45.6
0 15.034 10 3.3 45.6
0 15.134 10 3.3 45.6
0 15.223 11 3.3 45.6
0 15.326 10 3.3 45.6
0 15.447 8 3.3 45.6
0 15.533 12 3.3 45.6
0 15.635 10 3.3 45.6
0 15.733 10 3.3 45.6
0 15.824 11 3.3 45.6
0 15.947 8 3.3 45.6
0 16.033 12 3.3 45.6
0 16.136 10 3.3 45.6
0 16.233 10 3.3 45.6
0 16.329 10 3.3 45.6
0 16.448 8 3.3 45.6
0 16.534 12 3.3 45.6
0 16.637 10 3.3 45.6
0 16.734 10 3.3 45.6
0 16.834 10 3.3 45.6
0 16.936 10 3.3 45.6
0 17.049 9 3.3 45.6
0 17.136 11 3.3 45.6
0 17.236 10 3.3 45.6
0 17.335 10 3.3 45.6
0 17.437 10 3.3 45.6
0 17.545 9 3.3 45.6
0 17.64 11 3.3 45.6
0 17.736 10 3.3 45.6
0 17.834 10 3.3 45.6
0 17.938 10 3.3 45.6
0 18.047 9 3.3 45.6
0 18.141 11 3.3 45.6
0 18.238 10 3.3 45.6
0 18.336 10 3.3 45.6
0 18.438 10 3.3 45.6
0 18.548 9 3.3 45.6
0 18.642 11 3.3 45.6
0 18.738 10 3.3 45.6
0 18.835 10 3.3 45.6
0 18.938 10 3.3 45.6
0 19.04 10 3.3 45.6
0 19.15 9 3.3 45.6
0 19.238 11 3.3 45.6
0 19.336 10 3.3 45.6
0 19.44 10 3.3 45.6
0 19.541 10 3.3 45.6
0 19.643 10 3.3 45.6
0 19.747 10 3.3 45.6
0 19.836 11 3.3 45.6
0 19.941 10 3.3 45.6
0 20.042 10 2.5 45.6
0 20.144 10 2.5 45.6
