ID TIME POS
8 0.319 -0.468069i + -0.0772665j
8 10.468 0.520384i + -0.135839j
8 20.52 -0.278771i + -0.432159j
8 30.613 -0.12114i + -0.0380419j
8 40.722 -0.296406i + 0.173378j
8 50.813 -0.215248i + -0.442269j
8 60.913 -0.192879i + -0.235508j
8 70.921 -0.334169i + 0.00362433j
8 81.022 -0.52462i + -0.383919j
8 91.11 -0.234647i + -0.128379j
8 101.115 -0.59411i + -0.331615j
8 111.211 -0.422894i + -0.536869j
8 121.212 -0.316037i + -0.199584j
8 131.313 -0.371383i + -0.167649j
8 141.413 -0.418731i + 0.302341j
8 151.413 -0.496168i + -0.265323j
8 161.414 -0.0278543i + 0.198608j
8 171.523 -0.217069i + -0.306716j
