ID TIME #BLOCKS
10 4.011 1
10 26.019 2
10 34.001 1
10 159.048 2
10 165.017 1
10 283.077 7
10 290.998 1
10 406.011 3
10 437.99 2
10 443.001 1
10 557.007 5
10 565.056 1
10 585.012 1
10 645.047 3
10 672.062 2
10 677.015 1
10 713.064 1
10 726.056 1
10 783.088 4
10 792.082 2
10 800.064 1
10 824.078 1
10 886.071 1
10 894.071 1
10 934.074 4
10 1024.099 2
10 1088.093 2
10 1148.104 6
10 1206.099 3
10 1244.105 1
10 1248.126 1
10 1288.143 4
10 1295.127 1
10 1458.138 1
10 1497.107 5
10 1502.13 2
10 1565.146 2
10 1573.15 1
10 1579.155 1
10 1662.159 2
10 1713.179 1
10 1746.153 1
10 1757.162 2
10 1768.33 1
10 1865.197 1
10 1874.161 3
10 1881.161 1
10 1893.181 1
10 1932.196 1
10 1975.215 4
10 1981.219 1
10 2071.227 3
10 2096.197 2
10 2156.219 4
10 2168.212 1
10 2173.209 1
10 2190.24 1
10 2247.212 1
10 2256.223 1
10 2278.228 3
10 2306.225 1
10 2341.231 1
10 2376.257 2
10 2396.237 2
10 2515.255 5
10 2542.251 2
10 2548.259 1
10 2585.276 1
10 2612.294 1
10 2616.245 1
10 2658.258 1
10 2748.282 5
10 2756.282 1
10 2850.339 1
10 2889.3 3
10 2895.296 1
10 2972.32 3
10 2978.288 1
10 2994.323 1
10 3063.334 3
10 3098.336 2
10 3174.333 2
10 3217.321 1
10 3279.344 2
10 3341.348 4
10 3351.365 1
10 3387.371 1
10 3403.368 1
10 3426.36 1
10 3443.349 1
10 3463.354 1
10 3487.392 1
10 3554.372 2
10 3667.399 3
10 3676.372 1
10 3688.39 1
10 3705.365 1
10 3740.348 2
10 3744.38 1
10 3785.345 1
10 3803.4 1
10 3858.405 2
10 3863.387 1
10 3885.369 2
10 3890.405 1
10 3906.393 1
10 3947.391 1
10 3952.409 1
10 3989.408 1
10 4076.552 5
10 4090.434 2
10 4145.387 2
10 4154.403 1
10 4174.395 1
10 4203.38 1
10 4211.435 1
10 4254.404 1
10 4320.411 1
10 4325.391 2
10 4388.451 2
10 4602.453 9
10 4662.461 2
10 4667.536 1
10 4727.514 3
10 4838.493 4
10 4909.507 2
10 4970.488 2
10 4994.607 2
10 5009.493 1
10 5028.618 2
10 5042.57 2
10 5048.499 1
10 5114.483 1
10 5168.525 3
10 5247.565 1
10 5251.617 1
10 5320.568 3
10 5341.555 1
10 5367.568 3
10 5389.534 1
10 5480.635 6
10 5538.572 1
10 5556.631 1
10 5602.578 3
10 5708.589 3
10 5725.587 2
10 5750.607 1
10 5786.505 1
10 5825.593 1
10 5835.584 1
10 5899.62 1
10 5903.622 4
10 5951.625 1
10 6057.635 1
10 6129.634 2
10 6149.634 3
10 6159.623 1
10 6207.623 1
10 6233.659 4
10 6263.661 1
10 6279.64 1
10 6325.648 1
10 6343.643 2
10 6349.652 1
10 6363.723 1
10 6393.663 1
10 6409.671 2
10 6515.678 1
10 6521.688 2
10 6613.676 2
10 6665.698 3
10 6709.716 4
10 6717.702 1
10 6747.731 1
10 6777.711 4
10 6783.703 1
10 6857.708 1
10 6924.733 5
10 6966.739 4
10 6974.731 1
10 7008.737 2
10 7105.743 5
10 7142.768 1
10 7198.76 1
10 7213.746 2
10 7254.741 1
10 7316.765 2
10 7339.76 2
10 7407.787 1
10 7447.77 1
10 7451.771 1
10 7468.808 1
10 7480.772 1
10 7497.793 1
10 7568.782 1
10 7673.798 4
10 7772.805 2
10 7798.832 1
10 7834.816 1
10 7890.823 2
10 7896.901 1
10 7924.809 3
10 7930.843 1
10 7944.847 1
10 7982.839 1
10 8061.854 2
10 8076.845 1
10 8082.853 1
10 8093.838 1
10 8109.854 1
10 8129.832 1
10 8150.87 1
10 8177.865 2
10 8224.843 2
10 8317.871 2
10 8429.892 4
10 8464.885 1
10 8542.892 2
10 8547.888 1
10 8598.88 1
10 8637.938 1
10 8671.894 2
10 8717.915 1
10 8723.923 1
10 8820.924 3
10 8827.933 1
10 8860.948 3
10 8867.955 1
10 8922.939 1
10 8943.927 3
10 9000.951 3
10 9063.952 4
10 9117.981 2
10 9129.928 1
10 9187.072 2
10 9283.998 1
10 9288.103 3
10 9318.934 4
10 9330.004 1
10 9464.011 3
10 9553.007 7
10 9563.96 1
10 9584.036 1
10 9597.002 1
10 9607.134 1
10 9669.006 2
10 9696.015 1
10 9786.018 3
10 9820.04 1
10 9824.967 2
10 9842.048 1
10 9876.021 5
10 9886.076 1
10 9893.984 1
10 9913.048 1
10 9957.04 1
