ID TIME pos
5 0.098 [0, 0] [0.4612953267791399, 0.48784784885369537]
5 5.107 [0, 0] [0.4612953267791399, 0.48784784885369537]
5 10.115 [0, 0] [0.4612953267791399, 0.48784784885369537]
5 15.218 [0, 0] [0.4612953267791399, 0.48784784885369537]
5 20.225 [0, 0] [0.4612953267791399, 0.48784784885369537]
5 25.23 [0, 0] [0.4612953267791399, 0.48784784885369537]
5 30.237 [0, 0] [0.4612953267791399, 0.48784784885369537]
5 35.243 [0, 0] [0.4612953267791399, 0.48784784885369537]
5 40.251 [0, 0] [0.4612953267791399, 0.48784784885369537]
5 45.254 [0, 0] [0.4612953267791399, 0.48784784885369537]
5 50.263 [0, 0] [0.4612953267791399, 0.48784784885369537]
5 55.27 [0, 0] [0.4612953267791399, 0.48784784885369537]
5 60.274 [0, 0] [0.4612953267791399, 0.48784784885369537]
5 65.284 [0, 0] [0.4612953267791399, 0.48784784885369537]
5 70.291 [0, 0] [0.4612953267791399, 0.48784784885369537]
5 75.297 [0, 0] [0.4612953267791399, 0.48784784885369537]
5 80.303 [0.5982099999999999, 0.3958900000000001] [0.4612953267791399, 0.48784784885369537]
5 85.31 [0.5982099999999999, 0.3958900000000001] [0.4612953267791399, 0.48784784885369537]
5 90.317 [0.5982099999999999, 0.3958900000000001] [0.4612953267791399, 0.48784784885369537]
5 95.324 [0.606365, 0.38619500000000007] [0.4612953267791399, 0.48784784885369537]
5 100.332 [0.582282, 0.402562] [0.4612953267791399, 0.48784784885369537]
5 105.337 [0.582592, 0.40245600000000004] [0.4612953267791399, 0.48784784885369537]
5 110.341 [0.582372, 0.40323400000000004] [0.4612953267791399, 0.48784784885369537]
5 115.347 [0.5805485714285714, 0.4071471428571428] [0.4612953267791399, 0.48784784885369537]
5 120.354 [0.5789599999999999, 0.40865875] [0.4612953267791399, 0.48784784885369537]
5 125.362 [0.5801775, 0.40778249999999994] [0.4612953267791399, 0.48784784885369537]
5 130.367 [0.58054625, 0.40755125] [0.4612953267791399, 0.48784784885369537]
5 135.376 [0.5806325, 0.40742124999999996] [0.4612953267791399, 0.48784784885369537]
5 140.381 [0.5841825, 0.40994249999999993] [0.4612953267791399, 0.48784784885369537]
5 145.388 [0.57901, 0.41097999999999996] [0.4612953267791399, 0.48784784885369537]
5 150.39 [0.5770733333333333, 0.4112255555555555] [0.4612953267791399, 0.48784784885369537]
5 155.401 [0.5771666666666666, 0.4113055555555555] [0.4612953267791399, 0.48784784885369537]
5 160.408 [0.5517548998301326, 0.4173217827748786] [0.4612953267791399, 0.48784784885369537]
5 165.415 [0.5523269915109549, 0.4167916342103053] [0.4612953267791399, 0.48784784885369537]
5 170.421 [0.5536441460101121, 0.41630458542489723] [0.4612953267791399, 0.48784784885369537]
5 175.427 [0.5517541460101122, 0.4172784315787434] [0.4612953267791399, 0.48784784885369537]
5 180.433 [0.5489988498665328, 0.4189171150374046] [0.4612953267791399, 0.48784784885369537]
5 185.44 [0.5489238498665328, 0.41894782932311886] [0.4612953267791399, 0.48784784885369537]
5 190.448 [0.5492631355808185, 0.41895782932311887] [0.4612953267791399, 0.48784784885369537]
5 195.45 [0.5513381355808186, 0.4189949721802617] [0.4612953267791399, 0.48784784885369537]
5 200.459 [0.5510459927236757, 0.41871711503740455] [0.4612953267791399, 0.48784784885369537]
5 205.467 [0.5512359927236756, 0.4187021150374046] [0.4612953267791399, 0.48784784885369537]
5 210.472 [0.5506431355808185, 0.4191842578945475] [0.4612953267791399, 0.48784784885369537]
5 215.478 [0.5506069265420971, 0.4201846407015776] [0.4612953267791399, 0.48784784885369537]
5 220.481 [0.5506309265420973, 0.41985530736824417] [0.4612953267791399, 0.48784784885369537]
5 225.49 [0.5505829265420972, 0.41990064070157757] [0.4612953267791399, 0.48784784885369537]
5 230.499 [0.5505709265420972, 0.419905974034911] [0.4612953267791399, 0.48784784885369537]
5 235.505 [0.5497969265420972, 0.4204426407015775] [0.4612953267791399, 0.48784784885369537]
5 240.512 [0.5497709265420972, 0.4204559740349109] [0.4612953267791399, 0.48784784885369537]
5 245.518 [0.5497702598754306, 0.4204559740349109] [0.4612953267791399, 0.48784784885369537]
5 250.524 [0.5497702598754306, 0.4204559740349109] [0.4612953267791399, 0.48784784885369537]
