ID TIME pos
13 0.094 [0, 0] [-0.3627042145495745, -0.3886294839370129]
13 5.106 [0, 0] [-0.3627042145495745, -0.3886294839370129]
13 10.113 [0, 0] [-0.3627042145495745, -0.3886294839370129]
13 15.117 [0, 0] [-0.3627042145495745, -0.3886294839370129]
13 20.124 [0, 0] [-0.3627042145495745, -0.3886294839370129]
13 25.13 [0, 0] [-0.3627042145495745, -0.3886294839370129]
13 30.14 [0, 0] [-0.3627042145495745, -0.3886294839370129]
13 35.144 [0, 0] [-0.3627042145495745, -0.3886294839370129]
13 40.149 [0, 0] [-0.3627042145495745, -0.3886294839370129]
13 45.158 [0, 0] [-0.3627042145495745, -0.3886294839370129]
13 50.169 [0, 0] [-0.3627042145495745, -0.3886294839370129]
13 55.266 [0, 0] [-0.3627042145495745, -0.3886294839370129]
13 60.273 [0, 0] [-0.3627042145495745, -0.3886294839370129]
13 65.28 [0, 0] [-0.3627042145495745, -0.3886294839370129]
13 70.289 [0, 0] [-0.3627042145495745, -0.3886294839370129]
13 75.292 [0, 0] [-0.3627042145495745, -0.3886294839370129]
13 80.304 [0, 0] [-0.3627042145495745, -0.3886294839370129]
13 85.311 [0, 0] [-0.3627042145495745, -0.3886294839370129]
13 90.318 [0, 0] [-0.3627042145495745, -0.3886294839370129]
13 95.321 [0, 0] [-0.3627042145495745, -0.3886294839370129]
13 100.332 [-0.38239, -0.41724000000000006] [-0.3627042145495745, -0.3886294839370129]
13 105.335 [-0.38958000000000004, -0.418585] [-0.3627042145495745, -0.3886294839370129]
13 110.436 [-0.38963499999999995, -0.4185] [-0.3627042145495745, -0.3886294839370129]
13 115.443 [-0.40079333333333333, -0.42125999999999997] [-0.3627042145495745, -0.3886294839370129]
13 120.45 [-0.40403, -0.42350200000000005] [-0.3627042145495745, -0.3886294839370129]
13 125.463 [-0.40600625, -0.41532749999999996] [-0.3627042145495745, -0.3886294839370129]
13 130.563 [-0.4406396565514657, -0.45442689240454004] [-0.3627042145495745, -0.3886294839370129]
13 135.566 [-0.44635218517217695, -0.45193548470416167] [-0.3627042145495745, -0.3886294839370129]
13 140.575 [-0.4416927863127787, -0.4481389089576877] [-0.3627042145495745, -0.3886294839370129]
13 145.586 [-0.44309586323585565, -0.44877429357307236] [-0.3627042145495745, -0.3886294839370129]
13 150.59 [-0.4429550940050864, -0.4485735243423032] [-0.3627042145495745, -0.3886294839370129]
13 155.599 [-0.44291355554354794, -0.4485373704961493] [-0.3627042145495745, -0.3886294839370129]
13 160.6 [-0.44291355554354794, -0.4485373704961493] [-0.3627042145495745, -0.3886294839370129]
13 165.609 [-0.44293278631277866, -0.44853429357307234] [-0.3627042145495745, -0.3886294839370129]
13 170.616 [-0.44291586323585563, -0.4485373704961492] [-0.3627042145495745, -0.3886294839370129]
13 175.723 [-0.44291586323585563, -0.4485373704961492] [-0.3627042145495745, -0.3886294839370129]
13 180.723 [-0.4428581709281633, -0.44839583203461075] [-0.3627042145495745, -0.3886294839370129]
13 185.731 [-0.4428581709281633, -0.44839583203461075] [-0.3627042145495745, -0.3886294839370129]
13 190.735 [-0.4428581709281633, -0.44839583203461075] [-0.3627042145495745, -0.3886294839370129]
13 195.746 [-0.4428581709281633, -0.44839583203461075] [-0.3627042145495745, -0.3886294839370129]
13 200.751 [-0.444610478620471, -0.44819660126538] [-0.3627042145495745, -0.3886294839370129]
13 205.76 [-0.4443089401589325, -0.44830198588076464] [-0.3627042145495745, -0.3886294839370129]
13 210.766 [-0.4450589401589325, -0.44836352434230314] [-0.3627042145495745, -0.3886294839370129]
