ID TIME #BLOCKS
27 2.481 3
27 15.411 1
27 42.481 3
27 45.688 1
27 66.983 2
27 80.497 1
27 94.596 1
27 139.289 1
27 142.283 2
27 157.188 1
27 175.203 1
27 191.384 1
27 214.989 1
27 229.901 1
27 236.199 1
27 282.679 2
27 297.3 1
27 303.489 1
27 323.593 2
27 330.291 1
27 363.277 1
27 370.78 1
27 378.275 1
27 413.988 2
27 424.472 1
27 438.285 2
27 447.885 1
27 451.871 1
27 469.173 1
27 500.079 3
27 517.985 1
27 528.485 1
27 540.19 1
27 566.578 1
27 584.375 1
27 603.481 1
27 624.472 1
27 628.915 1
27 641.474 1
