ID TIME #RESOURCES
0 27.035 1
0 44.959 2
0 47.661 3
0 51.164 4
0 52.668 5
0 59.374 6
0 60.174 7
0 62.577 8
0 63.689 9
0 65.498 10
0 65.881 11
0 67.483 12
0 67.784 13
0 72.689 14
0 77.198 15
0 79.297 16
0 87.805 17
0 88.831 18
0 89.923 19
0 91.012 20
0 92.913 21
0 95.417 22
0 105.527 23
0 108.334 24
0 114.357 25
0 117.242 26
0 123.447 27
0 124.949 28
0 127.75 29
0 127.951 30
0 134.384 31
0 134.56 32
0 135.359 33
0 136.387 34
0 136.561 35
0 137.864 36
0 138.566 37
0 143.17 38
0 143.697 39
0 147.174 40
0 148.778 41
0 156.088 42
0 159.49 43
0 160.392 44
0 161.092 45
0 161.593 46
0 171.602 47
0 175.608 48
0 178.509 49
0 182.915 50
0 196.032 51
0 198.934 52
0 199.433 53
0 201.64 54
0 209.646 55
0 213.753 56
0 214.85 57
0 217.254 58
0 219.754 59
0 220.956 60
0 228.063 61
0 228.965 62
0 235.295 63
0 238.076 64
0 243.383 65
0 247.302 66
0 247.702 67
0 248.886 68
0 250.388 69
0 254.291 70
0 255.899 71
0 255.9 72
0 267.326 73
0 271.93 74
0 273.011 75
0 278.918 76
0 284.622 77
0 288.23 78
0 301.145 79
0 305.546 80
0 306.147 81
0 307.047 82
0 311.254 83
0 311.751 84
0 313.259 85
0 314.856 86
0 315.754 87
0 322.164 88
0 325.169 89
0 329.47 90
0 330.789 91
0 333.775 92
0 343.386 93
0 345.389 94
0 350.595 95
0 356.699 96
0 359.001 97
0 361.804 98
0 361.905 99
0 372.719 100
0 376.221 101
0 380.226 102
0 385.03 103
0 387.135 104
0 387.435 105
0 388.533 106
0 393.876 107
0 394.041 108
0 400.052 109
0 405.152 110
0 407.255 111
0 410.86 112
0 411.563 113
0 424.273 114
0 428.478 115
0 429.379 116
0 431.302 117
0 440.296 118
0 441.593 119
0 441.692 120
0 465.622 121
0 467.622 122
0 471.228 123
0 471.426 124
0 477.833 125
0 480.241 126
0 481.137 127
0 481.244 128
0 481.838 129
0 485.541 130
0 496.953 131
0 497.056 132
0 501.96 133
0 504.164 134
0 506.565 135
0 514.478 136
0 528.492 137
0 529.795 138
0 533.796 139
0 536.599 140
0 548.815 141
0 549.913 142
0 552.53 143
0 554.917 144
0 558.922 145
0 562.827 146
0 563.53 147
0 566.729 148
0 576.744 149
0 577.341 150
0 580.954 151
0 585.951 152
0 586.651 153
0 588.454 154
